r\c	0.0	250.0	500.0	750.0	1000.0
5.0E-6	7.809290994358819	1.9617708647613044	1.1245025245482263	1.0031642517943857	NaN
0.999995	Infinity	Infinity	1317.6964082672757	489.88670905058484	NaN
1.0E-5	7.809290994358819	1.9617708647613044	1.1245025245482263	1.0031642517943857	NaN
0.99999	Infinity	Infinity	1317.6964082672757	489.88670905058484	NaN
5.0E-5	7.809290994358819	1.9617708647613044	1.1245025245482263	1.0031642517943857	NaN
0.99995	Infinity	12153.553829804545	1317.6964082672757	489.88670905058484	NaN
1.0E-4	7.809290994358819	1.9617708647613044	1.1245025245482263	1.0031642517943857	NaN
0.9999	Infinity	12153.553829804545	1317.6964082672757	489.88670905058484	NaN
5.0E-4	7.809290994358819	2.0776090890999863	1.1245025245482263	1.0031642517943857	NaN
0.9995	Infinity	2984.6549330856724	1317.6964082672757	489.88670905058484	NaN
0.001	8.23212805800695	2.468904700871932	1.1245025245482263	1.0031642517943857	NaN
0.999	6.752267873733192E9	1316.786807980749	1312.0150346028088	489.88670905058484	NaN
0.005	11.855063976259778	3.5835361005402144	1.5711408892370182	1.0517049644221776	NaN
0.995	326146.01941182336	936.8640209752685	489.292103098029	88.39303055795286	NaN
0.01	13.566122313194462	3.9991307747815643	2.614471984202905	2.742200143367978	NaN
0.99	81240.00443649417	842.9996050084033	306.777557316269	76.80619684567168	NaN
0.025	20.189927461238945	5.298340676533465	5.293383123518331	5.401737762640958	NaN
0.975	17785.14867891337	758.1897090356563	232.52835145556278	62.33432292755665	NaN
0.05	34.31593677994094	9.040757051745082	17.267559968196323	15.978160139715783	NaN
0.95	8509.507618710553	639.1200614240273	163.40044081610503	49.11966091941436	NaN
0.1	172.45159831430817	15.212443075558086	34.22992533878858	21.05258012326963	NaN
0.9	4832.838157472343	541.1824708165656	147.63854410718696	40.229799327558894	NaN
0.5	1301.2681500036913	257.54059245935946	75.25538688030262	28.778372407446085	NaN
