r\c	0.0	250.0	500.0	750.0	1000.0
5.0E-6	3.0	1.0	0.0	0.0	0.0
0.999995	3.0	2.0	0.0	0.0	0.0
1.0E-5	3.0	1.0	0.0	0.0	0.0
0.99999	3.0	2.0	0.0	0.0	0.0
5.0E-5	3.0	1.0	0.0	0.0	0.0
0.99995	3.0	2.0	0.0	0.0	0.0
1.0E-4	3.0	1.0	0.0	0.0	0.0
0.9999	3.0	2.0	0.0	0.0	0.0
5.0E-4	3.0	1.0	0.0	0.0	0.0
0.9995	3.0	2.0	0.0	0.0	0.0
0.001	3.0	1.0	0.0	0.0	0.0
0.999	3.0	2.0	0.0	0.0	0.0
0.005	3.0	1.0	0.0	0.0	0.0
0.995	3.0	2.0	0.0	0.0	0.0
0.01	3.0	1.0	0.0	0.0	0.0
0.99	3.0	2.0	0.0	0.0	0.0
0.025	3.0	1.0	0.0	0.0	0.0
0.975	3.0	2.0	0.0	0.0	0.0
0.05	3.0	1.0	0.0	0.0	0.0
0.95	3.0	2.0	0.0	0.0	0.0
0.1	3.0	1.0	0.0	0.0	0.0
0.9	3.0	2.0	0.0	0.0	0.0
0.5	3.0	1.0	0.0	0.0	0.0
