r\c	0.0	100.0	200.0	300.0	400.0	500.0	600.0	700.0	800.0	900.0	1000.0
5.0E-6	9.78173490886416	1.0564797676567446	0.35225143199328096	0.3486044766099071	0.17493652045603536	0.10514029334206133	0.07016506364848293	0.050152020607665146	2.5018006534849118	5.042297196723449	NaN
0.999995	Infinity	Infinity	Infinity	103178.77068521264	22538.865104121985	25532.811933244717	9137.580659368941	6364.6532042922045	456.8670081121758	374.9860233091607	NaN
1.0E-5	9.78173490886416	1.0564797676567446	0.35225143199328096	0.3486044766099071	0.17493652045603536	0.10514029334206133	0.07016506364848293	0.050152020607665146	2.5018006534849118	5.042297196723449	NaN
0.99999	Infinity	Infinity	Infinity	103178.77068521264	22538.865104121985	25532.811933244717	9137.580659368941	6364.6532042922045	456.8670081121758	374.9860233091607	NaN
5.0E-5	9.78173490886416	1.0564797676567446	0.35225143199328096	0.3486044766099071	0.17493652045603536	0.10514029334206133	0.07016506364848293	0.050152020607665146	2.5018006534849118	5.042297196723449	NaN
0.99995	Infinity	Infinity	Infinity	103178.77068521264	22538.865104121985	25532.811933244717	9137.580659368941	6364.6532042922045	456.8670081121758	374.9860233091607	NaN
1.0E-4	9.78173490886416	1.0564797676567446	0.35225143199328096	0.3486044766099071	0.17493652045603536	0.10514029334206133	0.07016506364848293	0.050152020607665146	2.5018006534849118	5.042297196723449	NaN
0.9999	Infinity	Infinity	670872.9736416984	103178.77068521264	22538.865104121985	25532.811933244717	9137.580659368941	6364.6532042922045	456.8670081121758	374.9860233091607	NaN
5.0E-4	9.78173490886416	1.381275232331793	0.6373703385654615	0.3508602713383093	0.17493652045603536	0.10514029334206133	0.07016506364848293	0.050152020607665146	2.5018006534849118	5.042297196723449	NaN
0.9995	Infinity	3.077461613797535E7	255562.68929720484	85124.24832997446	22538.865104121985	25532.811933244717	9137.580659368941	6364.6532042922045	456.8670081121758	374.9860233091607	NaN
0.001	9.78173490886416	1.6311698966804131	0.6377096019976529	0.4624205095101803	0.17493652045603536	0.10514029334206133	0.07016506364848293	0.050152020607665146	2.5018006534849118	5.042297196723449	NaN
0.999	Infinity	4645552.375929608	186833.27128445928	22494.201269368776	15772.525274298947	25532.811933244717	9137.580659368941	6364.6532042922045	456.8670081121758	374.9860233091607	NaN
0.005	9.78173490886416	3.2409813129534606	1.0418439672856994	0.6446490377071403	0.34593092498163275	0.9857575776280902	0.07016506364848293	0.050152020607665146	4.922953198483125	5.042297196723449	NaN
0.995	Infinity	2643714.1105676214	67680.36842200854	12177.464408371514	4359.872016519941	5243.3104413409965	6355.1569320982235	643.6354202024874	399.73229354138533	374.9860233091607	NaN
0.01	9.782043294668192	9.43647860259043	1.6115707257499359	0.6466109413290227	0.4604220722617167	2.7696137620311685	6.425901962511389	0.16073106070579057	5.435227498385424	16.61098913380646	NaN
0.99	Infinity	1430498.1061707367	49228.378032369015	8927.895376019622	3245.314088749812	1863.4615515501519	6355.1569320982235	618.6662900446015	367.65723649008976	264.8641499467118	NaN
0.025	401.33102819665066	117.49998977742916	3.208655514889126	1.5683183510348369	2.6230681866499204	7.344251941936452	29.225038810614432	4.621213515589519	20.042053629405874	43.21699170662862	NaN
0.975	Infinity	533442.9635865089	34656.32464789691	6824.65249489701	2749.1056895632123	1624.1114114202378	1050.9373842659807	587.2500547452504	270.42627663317916	167.294503041965	NaN
0.05	1286.5252871574764	441.31302330239487	9.239695219517237	8.595443350485901	8.653904687466541	42.972129946084735	101.5413004331819	10.786942173211674	86.03609597550258	77.36342749509001	NaN
0.95	3.678696379152062E10	247275.55903482033	23723.308133287377	5763.46794921818	2383.636666166284	1226.7121530277998	826.8294996026007	528.6441547834324	226.08061162745688	136.32991400609484	NaN
0.1	3220.1629037354796	1716.147895556575	253.95384460019247	105.5323643711931	68.87344637697596	149.3367274532375	175.41196486143636	83.89345301660238	123.89554443816164	92.35928649197912	NaN
0.9	1.2842113618158008E8	123629.10301537317	18095.541625308582	4951.181883759474	2095.417204967701	1106.6761728455792	676.0604532632624	395.70873565794875	189.9979745163822	126.95371819270227	NaN
0.5	236798.5496490185	28811.57189412735	7605.354630016985	2913.467741101481	1275.4160881138962	674.0809534826112	415.96621269260817	244.863917970156	147.58474273818402	112.65811666952995	NaN
