r\c	0.0	100.0	200.0	300.0	400.0	500.0	600.0	700.0	800.0	900.0	1000.0	1100.0	1200.0	1300.0	1400.0	1500.0
5.0E-6	12.93321704864502	6.086198806762695	4.146514892578125	3.1867175102233887	2.5964441299438477	2.1637842655181885	1.8162057399749756	1.651262640953064	1.4826411008834839	1.4841883182525635	1.2282626628875732	1.1067981719970703	1.053996205329895	0.9939864873886108	1.1070822477340698	NaN
0.999995	535.1192626953125	319.8431396484375	27.751745223999023	21.192487716674805	13.824861526489258	7.610838413238525	6.1998419761657715	5.23018741607666	3.9636831283569336	2.953644275665283	2.8015859127044678	3.0125367641448975	1.6869549751281738	1.8270643949508667	1.539175033569336	NaN
1.0E-5	12.93321704864502	6.086198806762695	4.146514892578125	3.1867175102233887	2.5964441299438477	2.1637842655181885	1.8162057399749756	1.651262640953064	1.4826411008834839	1.4841883182525635	1.2282626628875732	1.1067981719970703	1.053996205329895	0.9939864873886108	1.1070822477340698	NaN
0.99999	535.1192626953125	319.8431396484375	27.751745223999023	21.192487716674805	13.824861526489258	7.610838413238525	6.1998419761657715	5.23018741607666	3.9636831283569336	2.953644275665283	2.8015859127044678	3.0125367641448975	1.6869549751281738	1.8270643949508667	1.539175033569336	NaN
5.0E-5	12.93321704864502	6.086198806762695	4.146514892578125	3.1867175102233887	2.5964441299438477	2.1637842655181885	1.8162057399749756	1.651262640953064	1.4826411008834839	1.4841883182525635	1.2282626628875732	1.1067981719970703	1.053996205329895	0.9939864873886108	1.1070822477340698	NaN
0.99995	535.1192626953125	319.8431396484375	27.751745223999023	21.192487716674805	13.824861526489258	7.610838413238525	6.1998419761657715	5.23018741607666	3.9636831283569336	2.953644275665283	2.8015859127044678	3.0125367641448975	1.6869549751281738	1.8270643949508667	1.539175033569336	NaN
1.0E-4	12.93321704864502	6.086198806762695	4.3068013191223145	3.1867175102233887	2.600084066390991	2.1637842655181885	1.8162057399749756	1.651262640953064	1.4826411008834839	1.4841883182525635	1.2282626628875732	1.1067981719970703	1.053996205329895	0.9939864873886108	1.1070822477340698	NaN
0.9999	535.1192626953125	319.8431396484375	27.751745223999023	21.192487716674805	13.824861526489258	7.610838413238525	6.1998419761657715	5.23018741607666	3.9636831283569336	2.953644275665283	2.8015859127044678	3.0125367641448975	1.6869549751281738	1.8270643949508667	1.539175033569336	NaN
5.0E-4	12.93321704864502	6.086198806762695	4.358617305755615	3.1867175102233887	2.6582419872283936	2.1679980754852295	1.8924221992492676	1.680660605430603	1.4826411008834839	1.4841883182525635	1.2282626628875732	1.1067981719970703	1.053996205329895	0.9939864873886108	1.1070822477340698	NaN
0.9995	535.1192626953125	77.43235778808594	20.905906677246094	14.069513320922852	9.119723320007324	7.495269298553467	5.815067291259766	5.23018741607666	3.9636831283569336	2.953644275665283	2.8015859127044678	3.0125367641448975	1.6869549751281738	1.8270643949508667	1.539175033569336	NaN
