r\c	0.0	50.0	100.0	150.0	200.0	250.0	300.0	350.0	400.0	450.0	500.0	550.0	600.0	650.0	700.0	750.0	800.0	850.0	900.0	950.0	1000.0	1050.0	1100.0	1150.0	1200.0	1250.0	1300.0	1350.0	1400.0	1450.0	1500.0	1550.0	1600.0	1650.0	1700.0	1750.0	1800.0	1850.0	1900.0	1950.0	2000.0	2050.0	2100.0	2150.0	2200.0	2250.0	2300.0	2350.0	2400.0	2450.0	2500.0	2550.0	2600.0	2650.0	2700.0	2750.0	2800.0	2850.0	2900.0	2950.0	3000.0
0.9995	Infinity	Infinity	Infinity	4.46076125184E11	9.3677856E8	4.200038E7	6281730.5	1480257.0	587410.875	436968.09375	642515.375	617783.875	457152.09375	471634.3125	348422.40625	410696.65625	230927.125	289742.96875	289890.625	430052.25	260056.65625	113888.0859375	76602.8125	97933.84375	166729.03125	878317.0625	68443.8359375	95269.1953125	68595.390625	44044.78515625	38612.14453125	13551.6181640625	1951239.0	16760.08984375	17862.70703125	1957826.25	28823.455078125	6336160.0	5445.07861328125	2618.26025390625	6372393.0	144564.28125	2638.380126953125	1136546.25	85600.25	8.2589584E7	20799.8671875	8.3565248E7	1985.38427734375	400175.375	690036.6875	883515.375	18034.712890625	173.6375274658203	1054.78662109375	688.4461059570312	235.02867126464844	15781.625	421.8914794921875	260.6775817871094	NaN
0.001	416684.78125	447.79364013671875	149.3592529296875	55.05510330200195	24.521467208862305	12.978918075561523	8.415475845336914	5.922402381896973	3.9218177795410156	2.4671332836151123	1.7387406826019287	1.1066251993179321	0.7968382239341736	0.6256917715072632	0.484882116317749	0.36854586005210876	0.29132071137428284	0.24874262511730194	0.19477273523807526	0.1655348539352417	0.13567720353603363	0.11792575567960739	0.10347363352775574	0.09912063926458359	0.08328080922365189	0.06879983097314835	0.06436116248369217	0.05431327223777771	0.04939928650856018	0.048273973166942596	0.04063013195991516	0.03684176132082939	0.045617081224918365	0.029301168397068977	0.027730297297239304	0.03639814630150795	0.04861220344901085	0.03553079813718796	0.018903329968452454	0.021205244585871696	0.025468287989497185	0.014206189662218094	0.027507614344358444	0.024883098900318146	0.01887543499469757	0.0915018618106842	0.01881118305027485	0.01700308918952942	0.022893665358424187	0.05439900606870651	0.015948327258229256	0.015585491433739662	0.007121764589101076	0.013673653826117516	0.013058865442872047	0.006034133490175009	0.0052391644567251205	0.010827377438545227	0.004879491403698921	0.004557350650429726	NaN
0.999	Infinity	Infinity	1.645325735428096E16	6.9366784E9	1.96040496E8	1.5643213E7	2902949.0	820001.375	321670.125	196649.71875	291630.4375	337473.59375	224552.140625	169188.265625	158961.28125	149705.015625	102713.4453125	106907.3515625	150256.421875	148304.359375	125455.8515625	70856.3125	46549.81640625	43523.52734375	32486.833984375	86142.40625	58479.71875	67509.1875	23338.701171875	21296.50390625	33424.58203125	8224.27734375	10664.2734375	8649.8984375	8293.79296875	6974.45947265625	13129.1884765625	5663.142578125	4344.52490234375	2618.26025390625	1486052.125	24282.650390625	2638.380126953125	794.1842651367188	606.3980712890625	428.6175842285156	20799.8671875	97818.515625	1985.38427734375	400175.375	690036.6875	883515.375	18034.712890625	173.6375274658203	1054.78662109375	688.4461059570312	235.02867126464844	15781.625	421.8914794921875	260.6775817871094	NaN
0.005	420939.53125	4194.24755859375	260.4431457519531	106.6426773071289	42.18402862548828	25.656192779541016	17.534852981567383	8.556897163391113	6.065437316894531	4.63378381729126	3.217059373855591	2.0350399017333984	1.377130389213562	1.090000867843628	0.7647022008895874	0.5851962566375732	0.5186175107955933	0.46522408723831177	0.40098837018013	0.31275221705436707	0.23843027651309967	0.20363527536392212	0.19371719658374786	0.22902150452136993	0.18097728490829468	0.13248538970947266	0.1688683182001114	0.14587244391441345	0.10297620296478271	0.16632968187332153	0.1725977659225464	0.070484459400177	0.1574997454881668	0.09647475928068161	0.11360002309083939	0.06881731003522873	0.14890988171100616	0.14406751096248627	0.07060468941926956	0.15308624505996704	0.126921147108078	0.03241836652159691	0.050970472395420074	0.08972900360822678	0.12809111177921295	0.11837111413478851	0.05304739996790886	0.04019400477409363	0.04210452362895012	0.14501427114009857	0.060496311634778976	0.016136227175593376	0.1322229951620102	0.09775066375732422	0.1003936380147934	0.0070725386030972	0.08072246611118317	0.08246170729398727	0.08561348170042038	0.0061196256428956985	NaN
0.995	Infinity	Infinity	9.640159232E9	1.02091904E8	1.0780099E7	2324885.75	692927.3125	271223.5	123608.4140625	67647.6640625	49527.9140625	48997.8828125	50953.0546875	40937.59765625	35792.75	26238.025390625	21323.2265625	16797.37109375	17767.90625	22619.490234375	15295.9873046875	15017.0791015625	15308.73046875	9085.310546875	9694.4931640625	8770.94140625	6512.73779296875	15734.91015625	4718.56005859375	3291.662841796875	5260.12890625	1681.5904541015625	1305.6763916015625	1026.719970703125	715.2305297851562	1005.74658203125	790.2238159179688	595.5941772460938	540.6600341796875	1295.152099609375	815.4061279296875	317.96368408203125	748.9487915039062	635.237060546875	523.7786254882812	392.8375549316406	347.1354064941406	289.15655517578125	264.35333251953125	59.98651885986328	185.81590270996094	127.22052001953125	150.01649475097656	48.74494934082031	75.841064453125	69.24078369140625	52.283878326416016	50.883670806884766	44.53989028930664	25.6605224609375	NaN
0.01	425280.84375	17187.556640625	1019.66357421875	131.7286376953125	76.45242309570312	45.83518600463867	20.44182014465332	15.735517501831055	8.753193855285645	5.5378947257995605	3.9807770252227783	2.9952893257141113	2.048142433166504	1.6033958196640015	1.3403503894805908	0.9584053754806519	0.8172332048416138	0.8062379956245422	0.6367016434669495	0.5095551609992981	0.3670652210712433	0.37262964248657227	0.3411872088909149	0.4478552043437958	0.3210794925689697	0.25363436341285706	0.2673976421356201	0.29219868779182434	0.22940164804458618	0.2556481957435608	0.34084460139274597	0.1780504286289215	0.18725717067718506	0.17363779246807098	0.4835223853588104	0.27437275648117065	0.46315664052963257	0.3654899299144745	0.29458338022232056	0.2828863859176636	0.23468895256519318	0.11018121242523193	0.13893356919288635	0.14945466816425323	0.274292916059494	0.4711132049560547	0.12349963933229446	0.10321731865406036	0.1517079770565033	0.2260417640209198	0.13237537443637848	0.14481541514396667	0.5381120443344116	0.16886290907859802	0.12264147400856018	0.09768448770046234	0.12767784297466278	0.12359967082738876	0.1875813603401184	0.021833471953868866	NaN
0.99	Infinity	Infinity	1.784711936E9	4.652918E7	5987617.5	1429768.375	432071.8125	180174.15625	89278.390625	48889.578125	34602.16796875	25500.376953125	21524.447265625	17596.755859375	14158.994140625	13588.0986328125	11083.017578125	7105.0302734375	5696.18310546875	5741.2939453125	3796.90576171875	4430.6962890625	4011.03369140625	3231.17919921875	2933.875244140625	2678.778076171875	2807.319580078125	4419.67333984375	3239.560302734375	2676.324951171875	2147.56884765625	1565.2535400390625	1104.5684814453125	845.2460327148438	259.46868896484375	410.7821350097656	488.6665954589844	154.49819946289062	207.9927520751953	311.6847839355469	267.6415100097656	253.7750701904297	230.77880859375	580.1572265625	466.56011962890625	375.854736328125	332.0842590332031	138.32919311523438	242.06082153320312	38.25193786621094	90.667236328125	32.079959869384766	121.04825592041016	25.171958923339844	26.872068405151367	24.09821891784668	37.89096450805664	24.73893928527832	28.31648063659668	17.02152442932129	NaN
0.025	1285063.25	45030.5390625	7439.2744140625	795.0184936523438	108.04515838623047	65.65341186523438	46.9498291015625	34.198699951171875	15.822614669799805	11.618876457214355	5.656496047973633	3.9970104694366455	3.262631416320801	2.8207449913024902	2.461146116256714	2.1654326915740967	2.015728235244751	1.9102240800857544	1.6879560947418213	1.6153141260147095	1.532132863998413	1.6578164100646973	1.4290775060653687	1.4322434663772583	1.1770015954971313	1.0016893148422241	1.3532817363739014	1.841451644897461	1.3813642263412476	1.4588232040405273	2.231873035430908	1.428721308708191	1.0388911962509155	1.1245324611663818	1.2275384664535522	1.0366698503494263	1.1276367902755737	1.2228344678878784	0.9820362329483032	0.7118286490440369	0.9976630210876465	0.5776930451393127	0.5665321946144104	0.5414455533027649	0.7241395711898804	0.9271305203437805	0.7847471237182617	0.6317998766899109	1.0828171968460083	0.8366405963897705	0.8044078946113586	0.3506298363208771	0.9248193502426147	0.5637339353561401	0.3154391646385193	0.3074914216995239	0.7279800176620483	0.40978875756263733	0.4635956883430481	0.0834600105881691	NaN
0.975	Infinity	1.089442676736E13	3.85812768E8	2.1585424E7	3358618.0	834881.5	256393.625	115394.453125	58688.58984375	32625.33203125	22186.779296875	15470.3369140625	11084.1015625	7516.333984375	5380.11474609375	4000.740966796875	3075.389404296875	2192.29296875	1758.012451171875	1535.384765625	1237.90234375	959.9881591796875	794.0052490234375	717.3179931640625	563.5003662109375	543.0411987304688	455.365478515625	446.3155822753906	416.62432861328125	1229.7777099609375	1697.2784423828125	437.5792236328125	195.04676818847656	170.06094360351562	124.69274139404297	114.74246215820312	128.98712158203125	79.87715148925781	103.31340789794922	72.00019073486328	70.40855407714844	67.76227569580078	59.05918502807617	71.87850952148438	48.43037033081055	50.90707778930664	36.86814880371094	40.283302307128906	38.83381652832031	28.446481704711914	31.263904571533203	21.77617645263672	22.787736892700195	21.92789077758789	23.653488159179688	21.92024803161621	22.361679077148438	20.34063720703125	17.76734161376953	16.34287452697754	NaN
0.05	2.0781726E7	97817.15625	16454.2890625	4984.74951171875	698.54052734375	360.4056091308594	57.48088455200195	44.147769927978516	34.61606979370117	25.81246566772461	10.685532569885254	8.529745101928711	6.690412998199463	4.204647541046143	3.4807450771331787	3.151001214981079	3.2140753269195557	4.470080852508545	4.32761287689209	4.827897548675537	6.162467956542969	6.927024841308594	6.518318176269531	7.210710048675537	5.959384441375732	4.751223087310791	5.175825595855713	5.894341468811035	5.73616361618042	4.546940803527832	5.054177284240723	4.511043548583984	3.2356760501861572	3.624861717224121	3.057279586791992	1.9247596263885498	1.88451087474823	3.151978015899658	2.37337589263916	1.4903573989868164	2.0304927825927734	1.6181117296218872	2.1630406379699707	1.2237896919250488	1.198111891746521	1.5120651721954346	1.8547240495681763	1.5749337673187256	3.0604264736175537	2.8693912029266357	2.396113872528076	1.059394359588623	2.576415777206421	1.5243958234786987	1.6824547052383423	1.9748436212539673	2.0591235160827637	1.0743721723556519	0.7922452688217163	0.4567742943763733	NaN
0.95	Infinity	2.22261297152E11	1.79597344E8	1.2221812E7	2143753.5	561035.5625	184583.40625	85327.5078125	44536.70703125	24627.873046875	16315.9052734375	10837.4990234375	7590.892578125	5454.49658203125	3924.985595703125	2875.629638671875	2134.970458984375	1656.649658203125	1312.548828125	1080.86767578125	894.9349975585938	719.177734375	582.9544677734375	498.4833068847656	411.9966735839844	354.2743225097656	295.4507751464844	277.65020751953125	236.12545776367188	222.32583618164062	198.1612091064453	160.37916564941406	120.03889465332031	101.1353759765625	90.5716552734375	82.17154693603516	76.51191711425781	62.79315948486328	58.074913024902344	52.76958465576172	47.05092239379883	42.40943145751953	49.0873908996582	41.79988479614258	30.743833541870117	36.92820739746094	25.618440628051758	24.951738357543945	22.724206924438477	22.215381622314453	20.085298538208008	15.993501663208008	15.843286514282227	14.851165771484375	22.18655776977539	21.29555320739746	19.949851989746094	17.4803524017334	15.939664840698242	14.886256217956543	NaN
0.1	4.1269168E7	175844.328125	43325.875	9831.677734375	3706.821044921875	1701.065673828125	323.9376220703125	224.62545776367188	90.46337127685547	38.553348541259766	25.7271671295166	20.468303680419922	16.946985244750977	13.979196548461914	11.767407417297363	10.750720024108887	13.672112464904785	14.08896541595459	15.065569877624512	23.613658905029297	27.680644989013672	32.65100860595703	30.057662963867188	27.329452514648438	24.48343849182129	19.606666564941406	15.557659149169922	14.973259925842285	10.373831748962402	12.189533233642578	12.839893341064453	7.575638771057129	5.557534694671631	4.682582378387451	4.276835918426514	3.868131160736084	3.6741597652435303	3.6482341289520264	3.4927401542663574	3.2536802291870117	3.0966134071350098	2.8676466941833496	3.9729411602020264	3.536595344543457	3.4875845909118652	4.368750095367432	5.262923717498779	3.647213935852051	5.384136199951172	4.788916110992432	3.887500047683716	2.4809958934783936	3.505343198776245	3.244379758834839	3.2639102935791016	2.8858373165130615	2.9374210834503174	2.203328847885132	2.1273696422576904	1.8692002296447754	NaN
0.9	Infinity	1.2693075968E10	7.1183464E7	5796045.0	1203655.125	370151.625	131122.125	63668.68359375	33572.0859375	18761.41796875	12396.3603515625	8150.96533203125	5614.65673828125	4005.81396484375	2924.4404296875	2207.97216796875	1695.0914306640625	1346.0792236328125	1076.2230224609375	913.7515869140625	770.8265380859375	623.4765014648438	508.3687438964844	435.3507080078125	357.78619384765625	298.8539733886719	253.54095458984375	224.16616821289062	188.9520263671875	164.15797424316406	143.41851806640625	123.3927001953125	104.85334014892578	91.20431518554688	81.2658920288086	72.73571014404297	65.9625473022461	57.147056579589844	52.039852142333984	46.618587493896484	41.252201080322266	36.52335739135742	34.945838928222656	30.788127899169922	27.257171630859375	25.897480010986328	22.417543411254883	20.500560760498047	18.78096580505371	17.426395416259766	16.355615615844727	13.815299987792969	13.195067405700684	12.456560134887695	11.973154067993164	20.41207504272461	17.700790405273438	10.233542442321777	10.917802810668945	11.441832542419434	NaN
0.5	1.089442676736E13	5.26109E7	2510437.5	703235.3125	252586.15625	91689.3828125	8568.9140625	5288.78173828125	3475.30712890625	2288.9619140625	1532.4344482421875	726.9273681640625	652.1311645507812	764.0694580078125	652.0546264648438	596.7870483398438	567.3847045898438	700.3643188476562	611.3438720703125	502.89208984375	410.2677917480469	338.1897888183594	270.1051940917969	229.8336944580078	200.22674560546875	163.56829833984375	126.21358489990234	114.65454864501953	94.62911987304688	90.4826431274414	76.16751098632812	64.26243591308594	54.744205474853516	50.13873291015625	45.638023376464844	40.65111541748047	37.72473907470703	36.19466018676758	30.002666473388672	28.621503829956055	22.940662384033203	19.88113784790039	20.302995681762695	18.852691650390625	17.011173248291016	16.147932052612305	14.543074607849121	13.071529388427734	12.305171966552734	10.728131294250488	10.322697639465332	8.609082221984863	8.801737785339355	7.784412860870361	7.743627071380615	7.721624851226807	7.076932430267334	6.182701110839844	5.778169631958008	5.277990341186523	NaN
