0.9995	Infinity	Infinity	2.17644384E8	228841.0	37403.8046875	8679.76171875	3202.16748046875	1637.5391845703125	1125.9320068359375	989.7434692382812	1141.711181640625	1216.5574951171875	960.9176025390625	1030.3658447265625	822.6515502929688	793.1063842773438	610.9778442382812	673.0188598632812	645.8328857421875	819.8648681640625	645.4298095703125	425.0462646484375	324.3790283203125	376.80499267578125	513.2299194335938	1652.316650390625	369.8938293457031	480.29132080078125	240.9662628173828	276.70947265625	343.2953186035156	139.8124542236328	2774.515380859375	109.46007537841797	110.48925018310547	2780.400634765625	286.8136901855469	3962.20703125	68.25250244140625	48.131568908691406	3971.96923828125	370.4775695800781	45.63896942138672	1949.04443359375	320.67364501953125	11936.1923828125	214.71397399902344	11995.5654296875	35.398284912109375	1398.6776123046875	901.4998779296875	1658.2886962890625	190.22169494628906	8.52184009552002	109.72425842285156	22.90945816040039	13.347171783447266	170.41888427734375	12.245006561279297	9.687398910522461	NaN
0.001	280.3408203125	41.53450393676758	21.16503143310547	11.654574394226074	7.8431854248046875	5.824939250946045	4.265066623687744	3.194841146469116	2.625051498413086	2.126499652862549	1.7314125299453735	1.432692527770996	1.2036477327346802	1.0254216194152832	0.8966386318206787	0.7738266587257385	0.6881615519523621	0.6221398711204529	0.5460861325263977	0.4974493980407715	0.4501933753490448	0.40353354811668396	0.3799765706062317	0.3479299247264862	0.30448809266090393	0.282111793756485	0.29083555936813354	0.24694178998470306	0.2139759212732315	0.24072478711605072	0.2320197969675064	0.18805865943431854	0.2192370593547821	0.18199816346168518	0.19102846086025238	0.17069146037101746	0.21421927213668823	0.15453919768333435	0.15580838918685913	0.1834835708141327	0.12475753575563431	0.10576411336660385	0.10327243059873581	0.15504078567028046	0.10253840684890747	0.139689102768898	0.10231717675924301	0.06718549132347107	0.11807525902986526	0.14153830707073212	0.09539299458265305	0.09231124818325043	0.06745113432407379	0.07690775394439697	0.11462339758872986	0.07354742288589478	0.06892330199480057	0.07227989286184311	0.06656481325626373	0.03563785180449486	NaN
0.999	Infinity	Infinity	1543076.25	77387.1796875	18414.955078125	5457.833984375	2309.325927734375	1197.1405029296875	732.6062622070312	592.134521484375	741.9493408203125	875.0823364257812	746.7738037109375	565.5859375	585.5144653320312	529.4141235351562	420.6151123046875	412.81134033203125	480.4761047363281	490.6169738769531	515.3243408203125	343.3482666015625	265.6709899902344	253.56802368164062	201.51373291015625	335.7879943847656	240.6710968017578	266.1199645996094	187.0394744873047	186.74984741210938	187.20559692382812	105.29393768310547	135.0821990966797	92.75772857666016	90.22577667236328	80.37358856201172	92.3752212524414	70.02137756347656	61.3890495300293	45.40947723388672	2318.017333984375	245.84317016601562	45.63896942138672	44.8160514831543	20.4456787109375	17.315046310424805	214.71397399902344	297.3994140625	35.398284912109375	1398.6776123046875	901.4998779296875	1658.2886962890625	190.22169494628906	8.52184009552002	109.72425842285156	22.90945816040039	13.347171783447266	170.41888427734375	12.245006561279297	9.687398910522461	NaN
0.005	1942.4420166015625	70.81468963623047	30.70944595336914	14.6705904006958	9.04546070098877	6.600427150726318	5.00809907913208	3.9355087280273438	3.0996294021606445	2.4540605545043945	1.965549349784851	1.6452430486679077	1.391811490058899	1.1927587985992432	1.0526925325393677	0.8915364742279053	0.8046533465385437	0.7346125245094299	0.6417325735092163	0.6062580943107605	0.5247131586074829	0.4762229919433594	0.455966591835022	0.43794161081314087	0.3933582603931427	0.34737107157707214	0.33330705761909485	0.32232385873794556	0.2934727668762207	0.3200300335884094	0.3167155683040619	0.24838393926620483	0.2616036534309387	0.26113536953926086	0.26181334257125854	0.23476214706897736	0.24847456812858582	0.23698356747627258	0.2617284953594208	0.21606655418872833	0.2569788992404938	0.1802801936864853	0.14952100813388824	0.21088913083076477	0.2069297730922699	0.2271944135427475	0.13842767477035522	0.1314222812652588	0.2161809504032135	0.21535460650920868	0.1563856154680252	0.18378925323486328	0.1932159811258316	0.18479549884796143	0.18742376565933228	0.07936293631792068	0.17960043251514435	0.13916151225566864	0.16891443729400635	0.048377204686403275	NaN
0.995	Infinity	1.984899072E9	98380.953125	13891.5673828125	4503.71923828125	2089.08154296875	1176.2022705078125	709.6159057617188	449.6556701660156	318.7562255859375	258.8063049316406	281.9547119140625	276.1995544433594	230.89056396484375	251.74774169921875	219.60137939453125	190.53924560546875	149.56683349609375	156.3894500732422	156.1176300048828	128.18443298339844	129.05496215820312	115.62075805664062	95.99711608886719	104.94026947021484	109.29490661621094	93.180908203125	147.79454040527344	72.87853240966797	57.72761535644531	68.19340515136719	43.291263580322266	37.122779846191406	30.446395874023438	25.012311935424805	23.689668655395508	22.317039489746094	18.268341064453125	22.963008880615234	32.1290168762207	22.65817642211914	12.161999702453613	22.3211669921875	20.971223831176758	19.84414291381836	16.572986602783203	15.620094299316406	14.180582046508789	13.411782264709473	5.015607833862305	10.383383750915527	7.190593242645264	15.641910552978516	4.146002769470215	5.1275787353515625	4.833729267120361	4.395116329193115	4.950313568115234	3.8446245193481445	2.8450329303741455	NaN
0.01	1962.2950439453125	84.40232849121094	38.3790283203125	17.339143753051758	9.953125953674316	6.997295379638672	5.351207733154297	4.321294784545898	3.499752998352051	2.768000602722168	2.131113052368164	1.7723468542099	1.5063008069992065	1.316025972366333	1.1743723154067993	1.0162029266357422	0.9082735776901245	0.857333242893219	0.7684597969055176	0.7201420664787292	0.6217486262321472	0.6000936627388	0.5298036336898804	0.5653961300849915	0.5289271473884583	0.4027118980884552	0.4412056803703308	0.45290374755859375	0.4266291856765747	0.4163913130760193	0.42486247420310974	0.30198606848716736	0.30001261830329895	0.34202566742897034	0.4575337767601013	0.3480398952960968	0.41803431510925293	0.40017619729042053	0.356205552816391	0.3220044672489166	0.3069683015346527	0.23800590634346008	0.21531878411769867	0.25759443640708923	0.3046071529388428	0.3368305265903473	0.22495201230049133	0.21256369352340698	0.226570725440979	0.28580713272094727	0.21726152300834656	0.22019541263580322	0.36891984939575195	0.21441206336021423	0.1933807134628296	0.1306251585483551	0.19482289254665375	0.17695730924606323	0.1862330138683319	0.08642089366912842	NaN
0.99	Infinity	3.6771964E7	53339.1484375	9385.375	3244.88525390625	1555.9656982421875	863.8785400390625	544.7716674804688	362.7970886230469	262.02459716796875	216.6642303466797	177.5018310546875	163.91275024414062	150.48977661132812	134.4116973876953	125.61603546142578	116.38434600830078	87.02651977539062	78.84616088867188	83.66578674316406	67.95967102050781	62.38990020751953	60.28693771362305	54.7883186340332	49.68941116333008	41.631500244140625	54.9945068359375	73.15567016601562	63.67522430419922	55.2149658203125	49.40861129760742	41.05934143066406	33.06437683105469	26.486778259277344	11.553364753723145	13.729793548583984	17.502294540405273	8.44980239868164	9.019265174865723	10.389269828796387	13.156672477722168	11.063385009765625	10.375086784362793	19.433313369750977	18.815784454345703	14.209634780883789	14.844975471496582	7.898590087890625	12.227446556091309	4.374129295349121	7.226434230804443	3.549959182739258	6.959117412567139	3.1970276832580566	3.278308391571045	3.121398687362671	3.918583631515503	2.914438486099243	3.6752676963806152	2.6010355949401855	NaN
0.025	2593.86865234375	105.7109603881836	44.56332015991211	24.829856872558594	12.561319351196289	8.15407657623291	5.90706205368042	4.894195556640625	4.083983421325684	3.3559083938598633	2.6027700901031494	2.091599941253662	1.759093165397644	1.5567810535430908	1.3505269289016724	1.2282761335372925	1.1450070142745972	1.0893510580062866	0.9996169805526733	0.9637401103973389	0.940198540687561	0.993396520614624	0.927651047706604	0.9362146258354187	0.8218493461608887	0.7512382864952087	0.7973857522010803	0.9261909127235413	0.8239879012107849	0.839194118976593	0.9409667253494263	0.7480013370513916	0.6279609799385071	0.6658707857131958	0.7307747602462769	0.6011630296707153	0.670371413230896	0.6411268711090088	0.59884113073349	0.5059607028961182	0.5602147579193115	0.4302307367324829	0.45532652735710144	0.4345475733280182	0.4685567617416382	0.46838536858558655	0.44427400827407837	0.4081662893295288	0.42843371629714966	0.3743371069431305	0.399784654378891	0.31931015849113464	0.5381629467010498	0.34198588132858276	0.324657678604126	0.3179902732372284	0.3773181438446045	0.30451998114585876	0.29982635378837585	0.14157938957214355	NaN
0.975	Infinity	794434.3125	27783.7265625	6156.2841796875	2379.7431640625	1163.8043212890625	649.5277709960938	414.6849060058594	284.4122619628906	203.2247772216797	164.20030212402344	136.21385192871094	114.57284545898438	93.60301208496094	77.63484191894531	65.92082214355469	56.950958251953125	46.573246002197266	40.82640838623047	38.352542877197266	33.040706634521484	27.699119567871094	24.933334350585938	24.502775192260742	21.74030303955078	20.474374771118164	18.12885856628418	18.747711181640625	18.99650001525879	29.692428588867188	42.66284942626953	16.493934631347656	10.403575897216797	9.927666664123535	7.604551315307617	7.438664436340332	8.249920845031738	5.9207072257995605	6.600109100341797	5.647340774536133	5.493526935577393	5.655092239379883	5.251746654510498	5.108258247375488	4.649714469909668	4.37928581237793	3.780582904815674	4.1574811935424805	4.052889823913574	3.2827820777893066	3.3763346672058105	2.694675922393799	3.0261807441711426	2.8125219345092773	2.9580438137054443	2.916900396347046	2.914013624191284	2.7489969730377197	2.4385299682617188	2.358941078186035	NaN
0.05	7493.107421875	199.3414764404297	55.24469757080078	29.890762329101562	19.08298683166504	10.543021202087402	6.746053218841553	5.450135707855225	4.497164726257324	3.75720477104187	3.0921993255615234	2.5597198009490967	2.2130730152130127	1.9520519971847534	1.7268391847610474	1.5808740854263306	1.5471223592758179	1.5446655750274658	1.542526125907898	1.617396593093872	1.6631672382354736	1.6309375762939453	1.5952496528625488	1.7717348337173462	1.5519176721572876	1.3407020568847656	1.5147855281829834	1.5617403984069824	1.5076481103897095	1.3749704360961914	1.3847496509552002	1.2829289436340332	1.0074429512023926	1.0896694660186768	0.9432957768440247	0.8650156855583191	0.838225781917572	1.010239601135254	0.8873190879821777	0.7533022165298462	0.812571108341217	0.7697834372520447	0.7769249081611633	0.6504166126251221	0.6423066258430481	0.6588227152824402	0.6873438954353333	0.6576767563819885	0.8617492318153381	0.8050290942192078	0.7196655869483948	0.5767362117767334	0.6894068717956543	0.6309117674827576	0.5336287021636963	0.5739405155181885	0.6477168202400208	0.5003223419189453	0.4082150459289551	0.30257466435432434	NaN
0.95	Infinity	338917.3125	17647.109375	4703.275390625	1886.71630859375	974.1375732421875	551.3900146484375	358.15509033203125	246.056884765625	175.624755859375	138.7628631591797	111.0539779663086	91.3812484741211	75.38690948486328	62.222713470458984	52.50068283081055	44.520938873291016	38.01120376586914	32.86628341674805	29.35553741455078	25.97878074645996	22.87761688232422	20.358592987060547	18.650108337402344	16.521785736083984	14.966461181640625	13.361848831176758	12.71452808380127	11.399710655212402	10.819854736328125	10.385294914245605	8.93526554107666	7.952454090118408	6.903876304626465	6.444917678833008	6.0285258293151855	5.726199626922607	5.071467399597168	4.862574100494385	4.562429428100586	4.467435836791992	4.045312404632568	4.515215873718262	4.10923957824707	3.518270492553711	3.794192314147949	3.0163474082946777	3.026203155517578	2.8105218410491943	2.6752102375030518	2.6407954692840576	2.236482858657837	2.144502639770508	2.020225763320923	2.7873358726501465	2.7885613441467285	2.6427793502807617	2.437286376953125	2.283377170562744	2.242506980895996	NaN
0.1	21291.470703125	619.1787109375	236.4769744873047	39.104591369628906	24.018985748291016	17.189355850219727	9.816529273986816	7.639498233795166	6.125105381011963	4.422702312469482	3.537285089492798	3.063011646270752	2.7309017181396484	2.4587197303771973	2.2285819053649902	2.067260980606079	2.1647701263427734	2.599375009536743	2.68778395652771	3.359877347946167	3.58186674118042	3.765854597091675	3.5540287494659424	3.4013218879699707	3.1206893920898438	2.749438762664795	2.5139105319976807	2.4931578636169434	2.0131943225860596	2.1252670288085938	2.160688877105713	1.6805895566940308	1.4457730054855347	1.3114104270935059	1.2409820556640625	1.1684173345565796	1.130531668663025	1.1375808715820312	1.101283073425293	1.0480402708053589	1.0124893188476562	0.948993980884552	1.0958110094070435	1.0187537670135498	1.0288114547729492	1.1629072427749634	1.1813236474990845	1.0359666347503662	1.1424304246902466	1.0852971076965332	0.9876893162727356	0.8332902789115906	0.9225998520851135	0.8737081289291382	0.8947571516036987	0.7673622965812683	0.8356344699859619	0.7161953449249268	0.6777527928352356	0.6052848100662231	NaN
0.9	3.341804032E9	119614.671875	11200.8662109375	3348.958984375	1542.135498046875	815.6414184570312	475.6505126953125	311.0013732910156	215.48757934570312	153.59725952148438	119.91189575195312	94.00810241699219	75.23381042480469	61.77565002441406	51.651248931884766	43.925601959228516	38.033660888671875	33.159278869628906	29.05308723449707	26.400362014770508	23.585691452026367	20.77998161315918	18.39530372619629	16.79541778564453	14.912583351135254	13.452777862548828	11.898418426513672	11.206402778625488	10.135791778564453	9.248316764831543	8.505989074707031	7.681485176086426	6.996453762054443	6.238129138946533	5.927280902862549	5.51318359375	5.126863956451416	4.694323539733887	4.413393974304199	4.194495677947998	3.8641486167907715	3.6015591621398926	3.514761447906494	3.1948204040527344	2.9911367893218994	2.8964169025421143	2.640296697616577	2.521329164505005	2.4478721618652344	2.301194190979004	2.22580623626709	2.0214316844940186	1.9428083896636963	1.848584771156311	1.8335812091827393	2.6290290355682373	2.390956163406372	1.7117265462875366	1.781186819076538	1.9100995063781738	NaN
0.5	638732.9375	9358.677734375	3157.517333984375	1518.2039794921875	820.7644653320312	461.0027770996094	102.41887664794922	77.32890319824219	61.19404602050781	47.826778411865234	37.604732513427734	29.542634963989258	26.50636100769043	24.648221969604492	22.2131404876709	21.174062728881836	20.869457244873047	20.89251136779785	19.026554107666016	16.98401641845703	15.27558708190918	13.823935508728027	12.312042236328125	11.226580619812012	10.333732604980469	9.195120811462402	7.91502571105957	7.482710361480713	6.686392784118652	6.426257610321045	5.7986159324646	5.2259674072265625	4.743083477020264	4.460361003875732	4.213268756866455	3.8738186359405518	3.750175952911377	3.576430320739746	3.269336700439453	3.148775339126587	2.7854647636413574	2.609260320663452	2.5422751903533936	2.420175313949585	2.3164560794830322	2.1928622722625732	2.0779078006744385	1.955970287322998	1.869451880455017	1.7156165838241577	1.67827570438385	1.5303603410720825	1.5678459405899048	1.510783314704895	1.4326074123382568	1.387463092803955	1.3074930906295776	1.2345588207244873	1.179155707359314	1.1015756130218506	NaN
