r\c	0.0	25.0	50.0	75.0	100.0	125.0	150.0	175.0	200.0	225.0	250.0	275.0	300.0	325.0	350.0	375.0	400.0	425.0	450.0	475.0	500.0	525.0	550.0	575.0	600.0	625.0	650.0	675.0	700.0	725.0	750.0	775.0	800.0	825.0	850.0	875.0	900.0	925.0	950.0	975.0	1000.0	1025.0	1050.0	1075.0	1100.0	1125.0	1150.0	1175.0	1200.0	1225.0	1250.0	1275.0	1300.0	1325.0	1350.0	1375.0	1400.0	1425.0	1450.0	1475.0	1500.0
5.0E-6	Infinity	420939.53125	3539208.0	17103.32421875	8827.8505859375	4749.94384765625	196.4952392578125	123.60176849365234	48.753726959228516	15.9953031539917	11.616616249084473	12.236212730407715	7.335085391998291	4.582123756408691	3.9597601890563965	2.9145803451538086	2.3948304653167725	1.8953372240066528	1.5345584154129028	1.4144648313522339	1.3328227996826172	1.2221062183380127	1.1297332048416138	0.9627891182899475	1.3720084428787231	1.2561362981796265	1.140449047088623	0.6164484024047852	1.0787818431854248	0.6072747111320496	0.5695964694023132	0.5435305833816528	0.6162319779396057	0.5066805481910706	0.4868795573711395	0.5371178388595581	13.349016189575195	0.4407273530960083	0.4190670847892761	27.08997344970703	0.2664515972137451	0.26590684056282043	10.403355598449707	0.1784040778875351	0.11273670941591263	39.346343994140625	28.07421875	27.04248046875	25.793188095092773	3.5946576595306396	31.736103057861328	7.746516227722168	0.27360519766807556	0.8135753870010376	0.8111209869384766	50.28115463256836	23.47608757019043	6.356128215789795	14.493156433105469	70.54364776611328	NaN
0.999995	Infinity	Infinity	1.63449634816E11	3.792990208E9	8.77323904E8	3.26120608E8	4.7434352E7	8486059.0	9011204.0	3320982.75	1093833.625	616632.9375	373541.1875	207554.4375	288127.40625	78825.234375	88358.2890625	53314.515625	71800.8984375	288823.96875	21062.92578125	15389.2666015625	12595.9091796875	8695.5244140625	289522.5625	9209.3544921875	8304.525390625	5142.66943359375	5134.97265625	4096.322265625	2805.28076171875	2861.52490234375	2390.5361328125	1964.5469970703125	1521.72119140625	1561.98388671875	1094.355224609375	1211.0491943359375	1042.0465087890625	878.67236328125	881.8804931640625	679.052001953125	624.4235229492188	582.3890380859375	537.1103515625	561.355224609375	469.62298583984375	418.19580078125	357.78619384765625	326.3817443847656	283.263427734375	267.6676940917969	236.91566467285156	202.74623107910156	207.08949279785156	176.13619995117188	237.95574951171875	155.01771545410156	132.31460571289062	131.50938415527344	NaN
1.0E-5	Infinity	420939.53125	3539208.0	17103.32421875	8827.8505859375	4749.94384765625	196.4952392578125	123.60176849365234	48.753726959228516	15.9953031539917	11.616616249084473	12.236212730407715	7.335085391998291	4.582123756408691	3.9597601890563965	2.9145803451538086	2.3948304653167725	1.8953372240066528	1.5345584154129028	1.4144648313522339	1.3328227996826172	1.2221062183380127	1.1297332048416138	0.9627891182899475	1.3720084428787231	1.2561362981796265	1.140449047088623	0.6164484024047852	1.0787818431854248	0.6072747111320496	0.5695964694023132	0.5435305833816528	0.6162319779396057	0.5066805481910706	0.4868795573711395	0.5371178388595581	13.349016189575195	0.4407273530960083	0.4190670847892761	27.08997344970703	0.2664515972137451	0.26590684056282043	10.403355598449707	0.1784040778875351	0.11273670941591263	39.346343994140625	28.07421875	27.04248046875	25.793188095092773	3.5946576595306396	31.736103057861328	7.746516227722168	0.27360519766807556	0.8135753870010376	0.8111209869384766	50.28115463256836	23.47608757019043	6.356128215789795	14.493156433105469	70.54364776611328	NaN
0.99999	Infinity	Infinity	1.63449634816E11	3.792990208E9	8.77323904E8	3.26120608E8	4.7434352E7	8486059.0	9011204.0	3320982.75	1093833.625	616632.9375	373541.1875	207554.4375	288127.40625	78825.234375	88358.2890625	53314.515625	71800.8984375	288823.96875	21062.92578125	15389.2666015625	12595.9091796875	8695.5244140625	289522.5625	9209.3544921875	8304.525390625	5142.66943359375	5134.97265625	4096.322265625	2805.28076171875	2861.52490234375	2390.5361328125	1964.5469970703125	1521.72119140625	1561.98388671875	1094.355224609375	1211.0491943359375	1042.0465087890625	878.67236328125	881.8804931640625	679.052001953125	624.4235229492188	582.3890380859375	537.1103515625	561.355224609375	469.62298583984375	418.19580078125	357.78619384765625	326.3817443847656	283.263427734375	267.6676940917969	236.91566467285156	202.74623107910156	207.08949279785156	176.13619995117188	237.95574951171875	155.01771545410156	132.31460571289062	131.50938415527344	NaN
5.0E-5	Infinity	420939.53125	3539208.0	17103.32421875	8827.8505859375	4749.94384765625	196.4952392578125	123.60176849365234	48.753726959228516	15.9953031539917	11.616616249084473	12.236212730407715	7.335085391998291	4.582123756408691	3.9597601890563965	2.9145803451538086	2.3948304653167725	1.8953372240066528	1.5345584154129028	1.4144648313522339	1.3328227996826172	1.2221062183380127	1.1297332048416138	0.9627891182899475	1.3720084428787231	1.2561362981796265	1.140449047088623	0.6164484024047852	1.0787818431854248	0.6072747111320496	0.5695964694023132	0.5435305833816528	0.6162319779396057	0.5066805481910706	0.4868795573711395	0.5371178388595581	13.349016189575195	0.4407273530960083	0.4190670847892761	27.08997344970703	0.2664515972137451	0.26590684056282043	10.403355598449707	0.1784040778875351	0.11273670941591263	39.346343994140625	28.07421875	27.04248046875	25.793188095092773	3.5946576595306396	31.736103057861328	7.746516227722168	0.27360519766807556	0.8135753870010376	0.8111209869384766	50.28115463256836	23.47608757019043	6.356128215789795	14.493156433105469	70.54364776611328	NaN
0.99995	Infinity	Infinity	1.63449634816E11	3.792990208E9	8.77323904E8	3.26120608E8	4.7434352E7	8486059.0	9011204.0	3320982.75	1093833.625	616632.9375	373541.1875	207554.4375	288127.40625	78825.234375	88358.2890625	53314.515625	71800.8984375	288823.96875	21062.92578125	15389.2666015625	12595.9091796875	8695.5244140625	289522.5625	9209.3544921875	8304.525390625	5142.66943359375	5134.97265625	4096.322265625	2805.28076171875	2861.52490234375	2390.5361328125	1964.5469970703125	1521.72119140625	1561.98388671875	1094.355224609375	1211.0491943359375	1042.0465087890625	878.67236328125	881.8804931640625	679.052001953125	624.4235229492188	582.3890380859375	537.1103515625	561.355224609375	469.62298583984375	418.19580078125	357.78619384765625	326.3817443847656	283.263427734375	267.6676940917969	236.91566467285156	202.74623107910156	207.08949279785156	176.13619995117188	237.95574951171875	155.01771545410156	132.31460571289062	131.50938415527344	NaN
1.0E-4	Infinity	420939.53125	3539208.0	17103.32421875	8827.8505859375	4749.94384765625	196.4952392578125	123.60176849365234	48.753726959228516	15.9953031539917	11.616616249084473	12.236212730407715	7.335085391998291	4.582123756408691	3.9597601890563965	2.9145803451538086	2.3948304653167725	1.8953372240066528	1.5345584154129028	1.4144648313522339	1.3328227996826172	1.2221062183380127	1.1297332048416138	0.9627891182899475	1.3720084428787231	1.2561362981796265	1.140449047088623	0.6164484024047852	1.0787818431854248	0.6072747111320496	0.5695964694023132	0.5435305833816528	0.6162319779396057	0.5066805481910706	0.4868795573711395	0.5371178388595581	13.349016189575195	0.4407273530960083	0.4190670847892761	27.08997344970703	0.2664515972137451	0.26590684056282043	10.403355598449707	0.1784040778875351	0.11273670941591263	39.346343994140625	28.07421875	27.04248046875	25.793188095092773	3.5946576595306396	31.736103057861328	7.746516227722168	0.27360519766807556	0.8135753870010376	0.8111209869384766	50.28115463256836	23.47608757019043	6.356128215789795	14.493156433105469	70.54364776611328	NaN
0.9999	Infinity	Infinity	1.63449634816E11	3.792990208E9	8.77323904E8	3.26120608E8	4.7434352E7	8486059.0	9011204.0	3320982.75	1093833.625	616632.9375	373541.1875	207554.4375	288127.40625	78825.234375	88358.2890625	53314.515625	71800.8984375	288823.96875	21062.92578125	15389.2666015625	12595.9091796875	8695.5244140625	289522.5625	9209.3544921875	8304.525390625	5142.66943359375	5134.97265625	4096.322265625	2805.28076171875	2861.52490234375	2390.5361328125	1964.5469970703125	1521.72119140625	1561.98388671875	1094.355224609375	1211.0491943359375	1042.0465087890625	878.67236328125	881.8804931640625	679.052001953125	624.4235229492188	582.3890380859375	537.1103515625	561.355224609375	469.62298583984375	418.19580078125	357.78619384765625	326.3817443847656	283.263427734375	267.6676940917969	236.91566467285156	202.74623107910156	207.08949279785156	176.13619995117188	237.95574951171875	155.01771545410156	132.31460571289062	131.50938415527344	NaN
5.0E-4	Infinity	420939.53125	3539208.0	17103.32421875	8827.8505859375	4749.94384765625	196.4952392578125	123.60176849365234	48.753726959228516	15.9953031539917	14.81882381439209	12.236212730407715	7.335085391998291	4.913921356201172	3.9597601890563965	2.9145803451538086	2.3948304653167725	1.8953372240066528	1.5345584154129028	1.4144648313522339	1.3328227996826172	1.2221062183380127	1.1297332048416138	0.9627891182899475	1.3720084428787231	1.2561362981796265	1.140449047088623	0.6164484024047852	1.0787818431854248	0.6072747111320496	0.5695964694023132	0.5435305833816528	0.6162319779396057	0.5066805481910706	0.4868795573711395	0.5371178388595581	13.349016189575195	0.4407273530960083	0.4190670847892761	27.08997344970703	0.2664515972137451	0.26590684056282043	10.403355598449707	0.1784040778875351	0.11273670941591263	39.346343994140625	28.07421875	27.04248046875	25.793188095092773	3.5946576595306396	31.736103057861328	7.746516227722168	0.27360519766807556	0.8135753870010376	0.8111209869384766	50.28115463256836	23.47608757019043	6.356128215789795	14.493156433105469	70.54364776611328	NaN
