r\c	0.0	250.0	500.0
5.0E-6	2.0	7.0	0.0
0.999995	3.0	7.0	0.0
1.0E-5	2.0	7.0	0.0
0.99999	3.0	7.0	0.0
5.0E-5	2.0	7.0	0.0
0.99995	3.0	7.0	0.0
1.0E-4	2.0	7.0	0.0
0.9999	3.0	7.0	0.0
5.0E-4	2.0	7.0	0.0
0.9995	3.0	7.0	0.0
0.001	2.0	7.0	0.0
0.999	3.0	7.0	0.0
0.005	2.0	7.0	0.0
0.995	3.0	7.0	0.0
0.01	2.0	7.0	0.0
0.99	3.0	7.0	0.0
0.025	2.0	7.0	0.0
0.975	3.0	7.0	0.0
0.05	2.0	7.0	0.0
0.95	3.0	7.0	0.0
0.1	2.0	7.0	0.0
0.9	3.0	7.0	0.0
0.5	2.0	7.0	0.0
