r\c	0.0	250.0	500.0	750.0	1000.0	1250.0	1500.0	1750.0	2000.0	2250.0	2500.0	2750.0	3000.0
5.0E-6	0.4409967362880707	0.250982403755188	0.14440268278121948	0.0934196189045906	0.07339846342802048	0.06045030802488327	0.053939707577228546	0.04670858010649681	0.03952586650848389	0.03798419609665871	0.03308935463428497	0.031086210161447525	NaN
0.999995	Infinity	2849.490478515625	8370.4501953125	5039798.5	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	NaN
1.0E-5	0.44106078147888184	0.2562343180179596	0.14664262533187866	0.09344121813774109	0.07339846342802048	0.06045030802488327	0.053939707577228546	0.04670858010649681	0.03952586650848389	0.03798419609665871	0.03308935463428497	0.031086210161447525	NaN
0.99999	Infinity	1394.997802734375	1059.2393798828125	152413.265625	113508.9765625	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	NaN
5.0E-5	0.5023173093795776	0.25754138827323914	0.17073926329612732	0.10267271101474762	0.0787748470902443	0.06419943273067474	0.053939707577228546	0.04670858010649681	0.03952586650848389	0.03798419609665871	0.03308935463428497	0.031086210161447525	NaN
0.99995	1158947.25	407.070068359375	189.5181884765625	354.2509765625	306.3515625	73040.5546875	57011.29296875	47366.52734375	Infinity	Infinity	Infinity	Infinity	NaN
1.0E-4	0.5127082467079163	0.33572855591773987	0.17099639773368835	0.11001667380332947	0.07903441041707993	0.06421440839767456	0.05407683178782463	0.04881400987505913	0.04101776331663132	0.03798419609665871	0.03308935463428497	0.031086210161447525	NaN
0.9999	197817.0625	272.6323547363281	142.84107971191406	162.42259216308594	135.63412475585938	491.64984130859375	50907.0546875	42710.15625	185.41114807128906	277.3612060546875	Infinity	Infinity	NaN
5.0E-4	0.6019023656845093	0.38518255949020386	0.2515586316585541	0.1280159205198288	0.10098658502101898	0.07324172556400299	0.06037979573011398	0.05130832642316818	0.04278380796313286	0.05205105245113373	0.03314073383808136	0.031131526455283165	NaN
0.9995	2704.66552734375	141.09454345703125	74.31749725341797	52.71611785888672	41.044857025146484	38.64828872680664	24.210214614868164	18.61411476135254	29.943008422851562	90.32787322998047	53.38677978515625	17.35121726989746	NaN
0.001	0.7693036794662476	0.4851838946342468	0.25540152192115784	0.14643487334251404	0.10260698944330215	0.08519455790519714	0.06837061792612076	0.06012064591050148	0.044577695429325104	0.05207274854183197	0.03424886241555214	0.034109387546777725	NaN
0.999	1366.2449951171875	109.34033966064453	56.47446060180664	43.4410285949707	31.795297622680664	25.85740852355957	18.854557037353516	11.1715669631958	12.506077766418457	18.03628158569336	6.577785968780518	4.098165988922119	NaN
0.005	0.9799910187721252	0.5133965611457825	0.3873118460178375	0.25116991996765137	0.16921943426132202	0.17309851944446564	0.16394126415252686	0.21817903220653534	0.14144755899906158	0.19042928516864777	0.1691073626279831	0.11045330762863159	NaN
0.995	439.86517333984375	71.26937103271484	27.76993179321289	24.054981231689453	16.06121063232422	14.387520790100098	9.55413818359375	5.41556978225708	5.0368852615356445	4.281064987182617	2.8304476737976074	1.798742651939392	NaN
0.01	1.0196874141693115	0.7408626079559326	0.4898543059825897	0.3310681879520416	0.24861593544483185	0.24294325709342957	0.23669271171092987	0.3133237361907959	0.23646269738674164	0.2624824643135071	0.24115107953548431	0.19186370074748993	NaN
0.99	323.9339904785156	63.28688049316406	23.0728702545166	15.459921836853027	10.593622207641602	10.602763175964355	8.473902702331543	3.6867237091064453	3.4824819564819336	3.3817620277404785	1.7422863245010376	1.5114682912826538	NaN
0.025	1.4474390745162964	0.9518452286720276	0.5777184367179871	0.481868177652359	0.47479405999183655	0.5307838320732117	0.57222980260849	0.5123719573020935	0.4359736442565918	0.42828017473220825	0.36974039673805237	0.33121299743652344	NaN
0.975	224.89254760742188	55.342464447021484	19.1567440032959	10.437500953674316	6.465383529663086	5.027712821960449	3.927049398422241	2.475761890411377	2.078213691711426	1.7343837022781372	1.4051847457885742	1.3512179851531982	NaN
0.05	2.6754045486450195	0.9964126348495483	0.7433854341506958	0.6799858808517456	0.8650243282318115	0.8934780955314636	0.775068998336792	0.6581558585166931	0.5671533346176147	0.5476425886154175	0.5085234642028809	0.3912815749645233	NaN
0.95	171.4831085205078	48.67662811279297	17.026708602905273	8.880509376525879	5.723072528839111	3.9999544620513916	2.8825552463531494	2.1186232566833496	1.7462949752807617	1.4448840618133545	1.2343326807022095	1.2830950021743774	NaN
0.1	3.037106513977051	1.4699805974960327	0.9425009489059448	0.9199554324150085	1.6911804676055908	1.3181474208831787	0.9655883312225342	0.8194690942764282	0.7304239273071289	0.702466607093811	0.6256312727928162	0.5095643997192383	NaN
0.9	132.05093383789062	40.10353088378906	15.263216972351074	7.852325916290283	5.181853294372559	3.5476202964782715	2.584428071975708	1.953080654144287	1.5582103729248047	1.2746906280517578	1.0740795135498047	1.100303292274475	NaN
0.5	67.82273864746094	12.793127059936523	6.953091621398926	5.092831611633301	3.703099250793457	2.6490652561187744	1.9527090787887573	1.5524245500564575	1.256561040878296	1.0415592193603516	0.8793764710426331	0.7558059692382812	NaN
