r\c	0.0	250.0	500.0	750.0	1000.0	1250.0	1500.0	1750.0	2000.0	2250.0	2500.0	2750.0	3000.0
5.0E-6	5.443765640258789	1.7056529521942139	0.6634848713874817	0.42615923285484314	0.2592763602733612	0.1908017247915268	0.11402279138565063	0.10930019617080688	0.09575944393873215	0.06718549132347107	0.06745113432407379	0.03563785180449486	NaN
0.999995	Infinity	5207268.0	3.6771964E7	3.286447104E10	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	NaN
1.0E-5	5.678915023803711	1.8038828372955322	0.7074378728866577	0.43244096636772156	0.2592763602733612	0.1908017247915268	0.11402279138565063	0.10930019617080688	0.09575944393873215	0.06718549132347107	0.06745113432407379	0.03563785180449486	NaN
0.99999	Infinity	197593.515625	128991.3671875	2.24714336E8	8.4593232E7	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	NaN
5.0E-5	6.646148681640625	1.9637483358383179	0.8724513649940491	0.4643101096153259	0.27559933066368103	0.20338858664035797	0.11402279138565063	0.10930019617080688	0.09575944393873215	0.06718549132347107	0.06745113432407379	0.03563785180449486	NaN
0.99995	Infinity	22297.087890625	6482.6796875	13746.162109375	10935.095703125	4.3299696E7	2.9741602E7	2.2463754E7	Infinity	Infinity	Infinity	Infinity	NaN
1.0E-4	7.0279622077941895	2.0394318103790283	0.9258777499198914	0.48629704117774963	0.2878997325897217	0.2037673443555832	0.12055464833974838	0.13076438009738922	0.09575944393873215	0.06718549132347107	0.06745113432407379	0.03563785180449486	NaN
0.9999	2.0467058688E10	10806.3994140625	3480.60400390625	3654.154541015625	6457.0966796875	30356.73828125	2.5053914E7	1.9207756E7	3971.96923828125	11995.5654296875	Infinity	Infinity	NaN
5.0E-4	7.787123680114746	2.292917490005493	1.0890508890151978	0.5571383237838745	0.34169167280197144	0.23091471195220947	0.17263494431972504	0.1596529334783554	0.0981537252664566	0.10231717675924301	0.07531040906906128	0.04833488538861275	NaN
0.9995	720668.25	3120.543212890625	1132.3873291015625	695.2339477539062	518.35986328125	410.15252685546875	186.87353515625	286.8136901855469	370.4775695800781	1398.6776123046875	901.4998779296875	170.41888427734375	NaN
0.001	8.23977279663086	2.4577128887176514	1.1794400215148926	0.5985561013221741	0.3663680851459503	0.2506997585296631	0.1934163123369217	0.16926826536655426	0.10601751506328583	0.12257792800664902	0.08675575256347656	0.048377204686403275	NaN
0.999	185623.9375	2149.356689453125	748.019287109375	489.88671875	330.9788818359375	239.4953155517578	156.9868621826172	70.02137756347656	124.52500915527344	214.71397399902344	109.72425842285156	14.79918384552002	NaN
0.005	9.387239456176758	3.1557977199554443	1.4858354330062866	0.7786402106285095	0.47554606199264526	0.3252768814563751	0.2684893012046814	0.24089400470256805	0.19558192789554596	0.18693982064723969	0.18479549884796143	0.08027350902557373	NaN
0.995	26351.26953125	1141.2646484375	262.02459716796875	199.23794555664062	119.25213623046875	94.6194076538086	47.44319152832031	22.247488021850586	20.42755126953125	15.995784759521484	8.5906343460083	3.918583631515503	NaN
0.01	10.73557186126709	3.5873429775238037	1.702129602432251	0.885780394077301	0.576695442199707	0.4179975688457489	0.33562034368515015	0.370390921831131	0.2599286437034607	0.2402191013097763	0.21441206336021423	0.14879778027534485	NaN
0.99	14278.822265625	938.028076171875	201.58169555664062	110.43171691894531	60.28693771362305	57.72761535644531	41.10423278808594	12.721693992614746	11.737982749938965	12.0997896194458	3.905949831008911	3.121398687362671	NaN
0.025	14.675979614257812	4.171290397644043	2.0843889713287354	1.1504855155944824	0.9270052313804626	0.8199192881584167	0.7307747602462769	0.5840927362442017	0.46570998430252075	0.43804726004600525	0.375678688287735	0.29982635378837585	NaN
0.975	6703.9970703125	734.8151245117188	149.0099334716797	57.85731506347656	27.954801559448242	19.214218139648438	13.301852226257324	6.769853115081787	5.348247528076172	4.037436008453369	2.960937976837158	2.7904679775238037	NaN
0.05	21.324459075927734	5.10383415222168	2.5460128784179688	1.5606374740600586	1.647598147392273	1.4525363445281982	1.1547346115112305	0.8489368557929993	0.6760244369506836	0.6963974833488464	0.6481126546859741	0.4659227132797241	NaN
0.95	4144.0234375	595.4795532226562	126.04063415527344	45.6702880859375	23.67803955078125	13.79051685333252	8.623056411743164	5.590857028961182	4.18082332611084	3.1106009483337402	2.380647897720337	2.6048667430877686	NaN
0.1	27.62653923034668	7.368509769439697	3.1939189434051514	2.2061679363250732	3.519505262374878	2.3721096515655518	1.5051076412200928	1.1344658136367798	1.0028196573257446	1.121720314025879	0.9186325073242188	0.6777527928352356	NaN
0.9	2741.239990234375	444.50970458984375	107.47722625732422	38.937076568603516	20.781890869140625	11.94909954071045	7.487658500671387	5.0055766105651855	3.589019775390625	2.6602721214294434	2.0700185298919678	2.03277325630188	NaN
0.5	947.8561401367188	73.58302307128906	29.63387680053711	19.899375915527344	12.674617767333984	7.635141849517822	4.854630947113037	3.523940324783325	2.5592353343963623	1.9665355682373047	1.5431931018829346	1.2372751235961914	NaN
