r\c	0.0	10.0	20.0	30.0	40.0	50.0	60.0	70.0	80.0	90.0	100.0	110.0	120.0	130.0	140.0	150.0	160.0	170.0	180.0	190.0	200.0	210.0	220.0	230.0	240.0	250.0	260.0	270.0	280.0	290.0	300.0	310.0	320.0	330.0	340.0	350.0	360.0	370.0	380.0	390.0	400.0	410.0	420.0	430.0	440.0	450.0	460.0	470.0	480.0	490.0	500.0	510.0	520.0	530.0	540.0	550.0	560.0	570.0	580.0	590.0	600.0	610.0	620.0	630.0	640.0	650.0	660.0	670.0	680.0	690.0	700.0	710.0	720.0	730.0	740.0	750.0	760.0	770.0	780.0	790.0	800.0	810.0	820.0	830.0	840.0	850.0	860.0	870.0	880.0	890.0	900.0	910.0	920.0	930.0	940.0	950.0	960.0	970.0	980.0	990.0	1000.0	1010.0	1020.0	1030.0	1040.0	1050.0	1060.0	1070.0	1080.0	1090.0	1100.0	1110.0	1120.0	1130.0	1140.0	1150.0	1160.0	1170.0	1180.0	1190.0	1200.0	1210.0	1220.0	1230.0	1240.0	1250.0	1260.0	1270.0	1280.0	1290.0	1300.0	1310.0	1320.0	1330.0	1340.0	1350.0	1360.0	1370.0	1380.0	1390.0	1400.0	1410.0	1420.0	1430.0	1440.0	1450.0	1460.0	1470.0	1480.0	1490.0	1500.0
5.0E-6	0.0	0.0	1.0	0.0	1.0	3.0	1.0	2.0	2.0	2.0	2.0	1.0	1.0	2.0	1.0	2.0	3.0	3.0	2.0	4.0	4.0	3.0	5.0	5.0	5.0	4.0	3.0	5.0	7.0	3.0	4.0	8.0	8.0	6.0	7.0	9.0	7.0	7.0	5.0	7.0	9.0	6.0	10.0	10.0	13.0	10.0	9.0	10.0	9.0	9.0	10.0	12.0	10.0	16.0	13.0	13.0	15.0	14.0	15.0	16.0	14.0	17.0	14.0	22.0	23.0	26.0	16.0	20.0	21.0	22.0	22.0	15.0	21.0	20.0	21.0	22.0	21.0	22.0	22.0	21.0	21.0	24.0	24.0	31.0	22.0	23.0	25.0	27.0	29.0	24.0	28.0	27.0	30.0	34.0	31.0	31.0	37.0	32.0	37.0	36.0	32.0	34.0	34.0	43.0	45.0	40.0	46.0	31.0	41.0	34.0	31.0	30.0	42.0	50.0	40.0	48.0	52.0	49.0	50.0	50.0	54.0	53.0	51.0	53.0	52.0	50.0	52.0	56.0	57.0	54.0	56.0	50.0	44.0	58.0	53.0	58.0	53.0	56.0	54.0	54.0	54.0	55.0	55.0	56.0	62.0	67.0	62.0	59.0	68.0	66.0	0.0
0.999995	0.0	0.0	2.0	0.0	2.0	3.0	5.0	6.0	6.0	7.0	8.0	8.0	10.0	10.0	11.0	12.0	13.0	13.0	14.0	15.0	15.0	16.0	16.0	17.0	17.0	19.0	20.0	21.0	21.0	22.0	24.0	22.0	23.0	24.0	24.0	25.0	26.0	27.0	27.0	28.0	30.0	30.0	30.0	31.0	32.0	33.0	34.0	33.0	34.0	35.0	36.0	38.0	40.0	40.0	40.0	40.0	41.0	41.0	41.0	42.0	45.0	42.0	45.0	44.0	45.0	46.0	46.0	50.0	47.0	50.0	50.0	48.0	50.0	50.0	53.0	50.0	55.0	47.0	50.0	54.0	54.0	51.0	52.0	53.0	56.0	56.0	59.0	55.0	57.0	58.0	56.0	55.0	56.0	60.0	55.0	60.0	61.0	56.0	53.0	57.0	60.0	69.0	69.0	74.0	74.0	71.0	62.0	62.0	66.0	61.0	61.0	61.0	62.0	64.0	64.0	60.0	72.0	66.0	66.0	80.0	77.0	63.0	67.0	68.0	65.0	75.0	66.0	86.0	64.0	76.0	65.0	70.0	68.0	74.0	69.0	84.0	76.0	77.0	78.0	90.0	78.0	72.0	67.0	69.0	79.0	71.0	73.0	75.0	75.0	75.0	0.0
1.0E-5	0.0	0.0	1.0	0.0	1.0	3.0	1.0	2.0	2.0	2.0	2.0	1.0	1.0	2.0	1.0	2.0	3.0	3.0	2.0	4.0	4.0	3.0	5.0	5.0	5.0	4.0	3.0	5.0	7.0	3.0	4.0	8.0	8.0	6.0	7.0	9.0	7.0	7.0	5.0	7.0	9.0	6.0	10.0	10.0	13.0	10.0	9.0	10.0	9.0	9.0	10.0	12.0	10.0	16.0	13.0	13.0	15.0	14.0	15.0	16.0	14.0	17.0	14.0	22.0	23.0	26.0	16.0	20.0	21.0	22.0	22.0	15.0	21.0	20.0	21.0	22.0	21.0	22.0	22.0	21.0	21.0	24.0	24.0	31.0	22.0	23.0	25.0	27.0	29.0	24.0	28.0	27.0	30.0	34.0	31.0	31.0	37.0	32.0	37.0	36.0	32.0	34.0	34.0	43.0	45.0	40.0	46.0	31.0	41.0	34.0	31.0	30.0	42.0	50.0	40.0	48.0	52.0	49.0	50.0	50.0	54.0	53.0	51.0	53.0	52.0	50.0	52.0	56.0	57.0	54.0	56.0	50.0	44.0	58.0	53.0	58.0	53.0	56.0	54.0	54.0	54.0	55.0	55.0	56.0	62.0	67.0	62.0	59.0	68.0	66.0	0.0
0.99999	0.0	0.0	2.0	0.0	2.0	3.0	5.0	6.0	6.0	7.0	8.0	8.0	10.0	10.0	11.0	12.0	13.0	13.0	14.0	15.0	15.0	16.0	16.0	17.0	17.0	19.0	20.0	21.0	21.0	22.0	24.0	22.0	23.0	24.0	24.0	25.0	26.0	27.0	27.0	28.0	30.0	30.0	30.0	31.0	32.0	33.0	34.0	33.0	34.0	35.0	36.0	38.0	40.0	40.0	40.0	40.0	41.0	41.0	41.0	42.0	45.0	42.0	45.0	44.0	45.0	46.0	46.0	50.0	47.0	50.0	50.0	48.0	50.0	50.0	53.0	50.0	55.0	47.0	50.0	54.0	54.0	51.0	52.0	53.0	56.0	56.0	59.0	55.0	57.0	58.0	56.0	55.0	56.0	60.0	55.0	60.0	61.0	56.0	53.0	57.0	60.0	69.0	69.0	74.0	74.0	71.0	62.0	62.0	66.0	61.0	61.0	61.0	62.0	64.0	64.0	60.0	72.0	66.0	66.0	80.0	77.0	63.0	67.0	68.0	65.0	75.0	66.0	86.0	64.0	76.0	65.0	70.0	68.0	74.0	69.0	84.0	76.0	77.0	78.0	90.0	78.0	72.0	67.0	69.0	79.0	71.0	73.0	75.0	75.0	75.0	0.0
5.0E-5	0.0	0.0	1.0	0.0	1.0	3.0	1.0	2.0	2.0	2.0	2.0	1.0	1.0	2.0	1.0	2.0	3.0	3.0	2.0	4.0	4.0	3.0	5.0	5.0	5.0	4.0	3.0	5.0	7.0	3.0	4.0	8.0	8.0	6.0	7.0	9.0	7.0	7.0	5.0	7.0	9.0	6.0	10.0	10.0	13.0	10.0	9.0	10.0	9.0	9.0	10.0	12.0	10.0	16.0	13.0	13.0	15.0	14.0	15.0	16.0	14.0	17.0	14.0	22.0	23.0	26.0	16.0	20.0	21.0	22.0	22.0	15.0	21.0	20.0	21.0	22.0	21.0	22.0	22.0	21.0	21.0	24.0	24.0	31.0	22.0	23.0	25.0	27.0	29.0	24.0	28.0	27.0	30.0	34.0	31.0	31.0	37.0	32.0	37.0	36.0	32.0	34.0	34.0	43.0	45.0	40.0	46.0	31.0	41.0	34.0	31.0	30.0	42.0	50.0	40.0	48.0	52.0	49.0	50.0	50.0	54.0	53.0	51.0	53.0	52.0	50.0	52.0	56.0	57.0	54.0	56.0	50.0	44.0	58.0	53.0	58.0	53.0	56.0	54.0	54.0	54.0	55.0	55.0	56.0	62.0	67.0	62.0	59.0	68.0	66.0	0.0
0.99995	0.0	0.0	2.0	0.0	2.0	3.0	5.0	6.0	6.0	7.0	8.0	8.0	10.0	10.0	11.0	12.0	13.0	13.0	14.0	15.0	15.0	16.0	16.0	17.0	17.0	19.0	20.0	21.0	21.0	22.0	24.0	22.0	23.0	24.0	24.0	25.0	26.0	27.0	27.0	28.0	30.0	30.0	30.0	31.0	32.0	33.0	34.0	33.0	34.0	35.0	36.0	38.0	40.0	40.0	40.0	40.0	41.0	41.0	41.0	42.0	45.0	42.0	45.0	44.0	45.0	46.0	46.0	50.0	47.0	50.0	50.0	48.0	50.0	50.0	53.0	50.0	55.0	47.0	50.0	54.0	54.0	51.0	52.0	53.0	56.0	56.0	59.0	55.0	57.0	58.0	56.0	55.0	56.0	60.0	55.0	60.0	61.0	56.0	53.0	57.0	60.0	69.0	69.0	74.0	74.0	71.0	62.0	62.0	66.0	61.0	61.0	61.0	62.0	64.0	64.0	60.0	72.0	66.0	66.0	80.0	77.0	63.0	67.0	68.0	65.0	75.0	66.0	86.0	64.0	76.0	65.0	70.0	68.0	74.0	69.0	84.0	76.0	77.0	78.0	90.0	78.0	72.0	67.0	69.0	79.0	71.0	73.0	75.0	75.0	75.0	0.0
1.0E-4	0.0	0.0	1.0	0.0	1.0	3.0	1.0	2.0	2.0	2.0	2.0	1.0	1.0	2.0	1.0	2.0	3.0	3.0	2.0	4.0	4.0	3.0	5.0	5.0	5.0	4.0	3.0	5.0	7.0	3.0	4.0	8.0	8.0	6.0	7.0	9.0	7.0	7.0	5.0	7.0	9.0	6.0	10.0	10.0	13.0	10.0	9.0	10.0	9.0	9.0	10.0	12.0	10.0	16.0	13.0	13.0	15.0	14.0	15.0	16.0	14.0	17.0	14.0	22.0	23.0	26.0	16.0	20.0	21.0	22.0	22.0	15.0	21.0	20.0	21.0	22.0	21.0	22.0	22.0	21.0	21.0	24.0	24.0	31.0	22.0	23.0	25.0	27.0	29.0	24.0	28.0	27.0	30.0	34.0	31.0	31.0	37.0	32.0	37.0	36.0	32.0	34.0	34.0	43.0	45.0	40.0	46.0	31.0	41.0	34.0	31.0	30.0	42.0	50.0	40.0	48.0	52.0	49.0	50.0	50.0	54.0	53.0	51.0	53.0	52.0	50.0	52.0	56.0	57.0	54.0	56.0	50.0	44.0	58.0	53.0	58.0	53.0	56.0	54.0	54.0	54.0	55.0	55.0	56.0	62.0	67.0	62.0	59.0	68.0	66.0	0.0
0.9999	0.0	0.0	2.0	0.0	2.0	3.0	5.0	6.0	6.0	7.0	8.0	8.0	10.0	10.0	11.0	12.0	13.0	13.0	14.0	15.0	15.0	16.0	16.0	17.0	17.0	19.0	20.0	21.0	21.0	22.0	24.0	22.0	23.0	24.0	24.0	25.0	26.0	27.0	27.0	28.0	30.0	30.0	30.0	31.0	32.0	33.0	34.0	33.0	34.0	35.0	36.0	38.0	40.0	40.0	40.0	40.0	41.0	41.0	41.0	42.0	45.0	42.0	45.0	44.0	45.0	46.0	46.0	50.0	47.0	50.0	50.0	48.0	50.0	50.0	53.0	50.0	55.0	47.0	50.0	54.0	54.0	51.0	52.0	53.0	56.0	56.0	59.0	55.0	57.0	58.0	56.0	55.0	56.0	60.0	55.0	60.0	61.0	56.0	53.0	57.0	60.0	69.0	69.0	74.0	74.0	71.0	62.0	62.0	66.0	61.0	61.0	61.0	62.0	64.0	64.0	60.0	72.0	66.0	66.0	80.0	77.0	63.0	67.0	68.0	65.0	75.0	66.0	86.0	64.0	76.0	65.0	70.0	68.0	74.0	69.0	84.0	76.0	77.0	78.0	90.0	78.0	72.0	67.0	69.0	79.0	71.0	73.0	75.0	75.0	75.0	0.0
5.0E-4	0.0	0.0	1.0	0.0	1.0	3.0	1.0	2.0	2.0	2.0	2.0	1.0	1.0	2.0	1.0	2.0	3.0	3.0	2.0	4.0	4.0	3.0	5.0	5.0	5.0	4.0	3.0	5.0	7.0	3.0	4.0	8.0	8.0	6.0	7.0	9.0	7.0	7.0	5.0	7.0	9.0	6.0	10.0	10.0	13.0	10.0	9.0	10.0	9.0	9.0	10.0	12.0	10.0	16.0	13.0	13.0	15.0	14.0	15.0	16.0	14.0	17.0	14.0	22.0	23.0	26.0	16.0	20.0	21.0	22.0	22.0	15.0	21.0	20.0	21.0	22.0	21.0	22.0	22.0	21.0	21.0	24.0	24.0	31.0	22.0	23.0	25.0	27.0	29.0	24.0	28.0	27.0	30.0	34.0	31.0	31.0	37.0	32.0	37.0	36.0	32.0	34.0	34.0	43.0	45.0	40.0	46.0	31.0	41.0	34.0	31.0	30.0	42.0	50.0	40.0	48.0	52.0	49.0	50.0	50.0	54.0	53.0	51.0	53.0	52.0	50.0	52.0	56.0	57.0	54.0	56.0	50.0	44.0	58.0	53.0	58.0	53.0	56.0	54.0	54.0	54.0	55.0	55.0	56.0	62.0	67.0	62.0	59.0	68.0	66.0	0.0
