r\c	0.0	250.0	500.0
5.0E-6	12564.0576171875	2414.259033203125	NaN
0.999995	30481.27734375	2414.259033203125	NaN
1.0E-5	12564.0576171875	2414.259033203125	NaN
0.99999	30481.27734375	2414.259033203125	NaN
5.0E-5	12564.0576171875	2414.259033203125	NaN
0.99995	30481.27734375	2414.259033203125	NaN
1.0E-4	12564.0576171875	2414.259033203125	NaN
0.9999	30481.27734375	2414.259033203125	NaN
5.0E-4	12564.0576171875	2414.259033203125	NaN
0.9995	30481.27734375	2414.259033203125	NaN
0.001	12564.0576171875	2414.259033203125	NaN
0.999	30481.27734375	2414.259033203125	NaN
0.005	12564.0576171875	2414.259033203125	NaN
0.995	30481.27734375	2414.259033203125	NaN
0.01	12564.0576171875	2414.259033203125	NaN
0.99	30481.27734375	2414.259033203125	NaN
0.025	12564.0576171875	2414.259033203125	NaN
0.975	30481.27734375	2414.259033203125	NaN
0.05	12564.0576171875	2414.259033203125	NaN
0.95	30481.27734375	2414.259033203125	NaN
0.1	12564.0576171875	2414.259033203125	NaN
0.9	30481.27734375	2414.259033203125	NaN
0.5	30481.27734375	2414.259033203125	NaN
