r\c	0.0	250.0	500.0
5.0E-6	64.93199920654297	29.714426040649414	NaN
0.999995	98.68061065673828	29.714426040649414	NaN
1.0E-5	64.93199920654297	29.714426040649414	NaN
0.99999	98.68061065673828	29.714426040649414	NaN
5.0E-5	64.93199920654297	29.714426040649414	NaN
0.99995	98.68061065673828	29.714426040649414	NaN
1.0E-4	64.93199920654297	29.714426040649414	NaN
0.9999	98.68061065673828	29.714426040649414	NaN
5.0E-4	64.93199920654297	29.714426040649414	NaN
0.9995	98.68061065673828	29.714426040649414	NaN
0.001	64.93199920654297	29.714426040649414	NaN
0.999	98.68061065673828	29.714426040649414	NaN
0.005	64.93199920654297	29.714426040649414	NaN
0.995	98.68061065673828	29.714426040649414	NaN
0.01	64.93199920654297	29.714426040649414	NaN
0.99	98.68061065673828	29.714426040649414	NaN
0.025	64.93199920654297	29.714426040649414	NaN
0.975	98.68061065673828	29.714426040649414	NaN
0.05	64.93199920654297	29.714426040649414	NaN
0.95	98.68061065673828	29.714426040649414	NaN
0.1	64.93199920654297	29.714426040649414	NaN
0.9	98.68061065673828	29.714426040649414	NaN
0.5	98.68061065673828	29.714426040649414	NaN
