r\c	0.0	250.0	500.0
5.0E-6	7.088226318359375	4.960192680358887	NaN
0.999995	8.693534851074219	4.960192680358887	NaN
1.0E-5	7.088226318359375	4.960192680358887	NaN
0.99999	8.693534851074219	4.960192680358887	NaN
5.0E-5	7.088226318359375	4.960192680358887	NaN
0.99995	8.693534851074219	4.960192680358887	NaN
1.0E-4	7.088226318359375	4.960192680358887	NaN
0.9999	8.693534851074219	4.960192680358887	NaN
5.0E-4	7.088226318359375	4.960192680358887	NaN
0.9995	8.693534851074219	4.960192680358887	NaN
0.001	7.088226318359375	4.960192680358887	NaN
0.999	8.693534851074219	4.960192680358887	NaN
0.005	7.088226318359375	4.960192680358887	NaN
0.995	8.693534851074219	4.960192680358887	NaN
0.01	7.088226318359375	4.960192680358887	NaN
0.99	8.693534851074219	4.960192680358887	NaN
0.025	7.088226318359375	4.960192680358887	NaN
0.975	8.693534851074219	4.960192680358887	NaN
0.05	7.088226318359375	4.960192680358887	NaN
0.95	8.693534851074219	4.960192680358887	NaN
0.1	7.088226318359375	4.960192680358887	NaN
0.9	8.693534851074219	4.960192680358887	NaN
0.5	8.693534851074219	4.960192680358887	NaN
