r\c	0.0	50.0	100.0	150.0	200.0	250.0	300.0	350.0	400.0	450.0	500.0	550.0	600.0	650.0	700.0	750.0	800.0	850.0	900.0	950.0	1000.0	1050.0	1100.0	1150.0	1200.0	1250.0	1300.0	1350.0	1400.0	1450.0	1500.0
5.0E-6	420939.53125	17103.32421875	4749.94384765625	123.60176849365234	15.9953031539917	11.616616249084473	4.582123756408691	2.9145803451538086	1.8953372240066528	1.4144648313522339	1.2221062183380127	0.9627891182899475	1.2561362981796265	0.6164484024047852	0.6072747111320496	0.5435305833816528	0.5066805481910706	0.4868795573711395	0.4407273530960083	0.4190670847892761	0.26590684056282043	0.1784040778875351	0.11273670941591263	27.04248046875	3.5946576595306396	7.746516227722168	0.27360519766807556	0.8111209869384766	6.356128215789795	14.493156433105469	NaN
0.999995	Infinity	1.63449634816E11	8.77323904E8	4.7434352E7	9011204.0	1093833.625	373541.1875	288127.40625	88358.2890625	288823.96875	21062.92578125	12595.9091796875	289522.5625	8304.525390625	5134.97265625	2861.52490234375	2390.5361328125	1561.98388671875	1211.0491943359375	1042.0465087890625	881.8804931640625	624.4235229492188	561.355224609375	469.62298583984375	357.78619384765625	283.263427734375	236.91566467285156	207.08949279785156	237.95574951171875	132.31460571289062	NaN
1.0E-5	420939.53125	17103.32421875	4749.94384765625	123.60176849365234	15.9953031539917	11.616616249084473	4.582123756408691	2.9145803451538086	1.8953372240066528	1.4144648313522339	1.2221062183380127	0.9627891182899475	1.2561362981796265	0.6164484024047852	0.6072747111320496	0.5435305833816528	0.5066805481910706	0.4868795573711395	0.4407273530960083	0.4190670847892761	0.26590684056282043	0.1784040778875351	0.11273670941591263	27.04248046875	3.5946576595306396	7.746516227722168	0.27360519766807556	0.8111209869384766	6.356128215789795	14.493156433105469	NaN
0.99999	Infinity	1.63449634816E11	8.77323904E8	4.7434352E7	9011204.0	1093833.625	373541.1875	288127.40625	88358.2890625	288823.96875	21062.92578125	12595.9091796875	289522.5625	8304.525390625	5134.97265625	2861.52490234375	2390.5361328125	1561.98388671875	1211.0491943359375	1042.0465087890625	881.8804931640625	624.4235229492188	561.355224609375	469.62298583984375	357.78619384765625	283.263427734375	236.91566467285156	207.08949279785156	237.95574951171875	132.31460571289062	NaN
5.0E-5	420939.53125	17103.32421875	4749.94384765625	123.60176849365234	15.9953031539917	11.616616249084473	4.582123756408691	2.9145803451538086	1.8953372240066528	1.4144648313522339	1.2221062183380127	0.9627891182899475	1.2561362981796265	0.6164484024047852	0.6072747111320496	0.5435305833816528	0.5066805481910706	0.4868795573711395	0.4407273530960083	0.4190670847892761	0.26590684056282043	0.1784040778875351	0.11273670941591263	27.04248046875	3.5946576595306396	7.746516227722168	0.27360519766807556	0.8111209869384766	6.356128215789795	14.493156433105469	NaN
0.99995	Infinity	1.63449634816E11	8.77323904E8	4.7434352E7	9011204.0	1093833.625	373541.1875	288127.40625	88358.2890625	288823.96875	21062.92578125	12595.9091796875	289522.5625	8304.525390625	5134.97265625	2861.52490234375	2390.5361328125	1561.98388671875	1211.0491943359375	1042.0465087890625	881.8804931640625	624.4235229492188	561.355224609375	469.62298583984375	357.78619384765625	283.263427734375	236.91566467285156	207.08949279785156	237.95574951171875	132.31460571289062	NaN
1.0E-4	420939.53125	17103.32421875	4749.94384765625	123.60176849365234	15.9953031539917	11.616616249084473	4.582123756408691	2.9145803451538086	1.8953372240066528	1.4144648313522339	1.2221062183380127	0.9627891182899475	1.2561362981796265	0.6164484024047852	0.6072747111320496	0.5435305833816528	0.5066805481910706	0.4868795573711395	0.4407273530960083	0.4190670847892761	0.26590684056282043	0.1784040778875351	0.11273670941591263	27.04248046875	3.5946576595306396	7.746516227722168	0.27360519766807556	0.8111209869384766	6.356128215789795	14.493156433105469	NaN
0.9999	Infinity	1.63449634816E11	8.77323904E8	4.7434352E7	9011204.0	1093833.625	373541.1875	288127.40625	88358.2890625	288823.96875	21062.92578125	12595.9091796875	289522.5625	8304.525390625	5134.97265625	2861.52490234375	2390.5361328125	1561.98388671875	1211.0491943359375	1042.0465087890625	881.8804931640625	624.4235229492188	561.355224609375	469.62298583984375	357.78619384765625	283.263427734375	236.91566467285156	207.08949279785156	237.95574951171875	132.31460571289062	NaN
5.0E-4	420939.53125	17103.32421875	4749.94384765625	123.60176849365234	15.9953031539917	12.236212730407715	5.6650285720825195	2.9145803451538086	2.3948304653167725	1.520805835723877	1.3328227996826172	0.9627891182899475	1.2561362981796265	0.6164484024047852	0.6072747111320496	0.5435305833816528	0.5066805481910706	0.4868795573711395	0.4407273530960083	0.4190670847892761	0.26590684056282043	0.1784040778875351	0.11273670941591263	27.04248046875	3.5946576595306396	7.746516227722168	0.27360519766807556	0.8111209869384766	6.356128215789795	14.493156433105469	NaN
