r\c	0.0	250.0	500.0	750.0	1000.0
5.0E-6	7.863087617038797	2.0776090890999863	1.0451018724632521	0.8148906207772966	NaN
0.999995	Infinity	Infinity	8207.920633364383	489.88670905058484	NaN
1.0E-5	7.863087617038797	2.0776090890999863	1.0451018724632521	0.8148906207772966	NaN
0.99999	Infinity	Infinity	8207.920633364383	489.88670905058484	NaN
5.0E-5	7.863087617038797	2.0776090890999863	1.0451018724632521	0.8148906207772966	NaN
0.99995	Infinity	Infinity	8207.920633364383	489.88670905058484	NaN
1.0E-4	7.863087617038797	2.0776090890999863	1.0451018724632521	0.8148906207772966	NaN
0.9999	Infinity	Infinity	8207.920633364383	489.88670905058484	NaN
5.0E-4	8.23212805800695	2.4090850153041394	1.0451018724632521	0.8148906207772966	NaN
0.9995	Infinity	63871.03801101348	8207.920633364383	489.88670905058484	NaN
0.001	9.623383654179342	2.873470014754022	1.0451018724632521	0.8148906207772966	NaN
0.999	Infinity	17741.11989169974	6586.450740620263	489.88670905058484	NaN
0.005	12.007225764629029	3.955777099931465	1.1676143179513576	1.0238237462055702	NaN
0.995	Infinity	1945.3734060952443	734.8151038036723	489.88670905058484	NaN
0.01	15.797606911969012	4.3202596729881	1.5603355531000958	2.2075560195578703	NaN
0.99	Infinity	1132.15238232928	489.292103098029	225.3352165762654	NaN
0.025	23.49600754014629	5.7339970996716705	2.640266409953458	3.663710887503848	NaN
0.975	390442.73376677587	820.2377094251484	269.48020491550824	88.39303055795286	NaN
0.05	39.572166482699906	8.458625356251495	3.983038850472803	5.685379621209823	NaN
0.95	42195.05555044178	735.4377642074076	199.56058812175593	62.33432292755665	NaN
0.1	175.51145808413017	12.273896174085905	7.703298703982799	15.669065977862804	NaN
0.9	10261.761606772643	598.6240442306631	147.87824250255005	46.43745381283643	NaN
0.5	1603.1176549751776	227.43922437684125	67.86310994299872	28.93787315246363	NaN
