r\c	0.0	250.0	500.0	750.0	1000.0
5.0E-6	15.049372407253156	1.673648279426942	0.6991207142059404	1.4595872358285435	NaN
0.999995	Infinity	Infinity	3.997231489330392E7	98107.46688313263	NaN
1.0E-5	15.049372407253156	1.673648279426942	0.6991207142059404	1.4595872358285435	NaN
0.99999	Infinity	Infinity	3.997231489330392E7	98107.46688313263	NaN
5.0E-5	15.049372407253156	1.673648279426942	0.6991207142059404	1.4595872358285435	NaN
0.99995	Infinity	Infinity	3.997231489330392E7	98107.46688313263	NaN
1.0E-4	15.049372407253156	1.673648279426942	0.6991207142059404	1.4595872358285435	NaN
0.9999	Infinity	Infinity	3.997231489330392E7	98107.46688313263	NaN
5.0E-4	16.156337449765036	1.9952552879394758	0.6991207142059404	1.4595872358285435	NaN
0.9995	Infinity	1.126081714999787E9	3.997231489330392E7	98107.46688313263	NaN
0.001	24.447693713509814	2.3959526647049656	0.6991207142059404	1.4595872358285435	NaN
0.999	Infinity	5.2355548029586315E7	2.6811469404756837E7	98107.46688313263	NaN
0.005	55.1103376792472	6.390292521418127	0.7943743966546398	1.990274682187346	NaN
0.995	Infinity	1159452.5915391243	177881.7511928418	98107.46688313263	NaN
0.01	106.11940018493301	10.625258235433373	2.6225625911573105	7.202793198025324	NaN
0.99	Infinity	689516.018131416	97933.8436239699	22761.816785435938	NaN
0.025	447.79364243350403	24.817867150945727	5.4188883574245486	23.831441452961638	NaN
0.975	9.75039476079772E12	382420.9489825346	40584.07577130151	4386.646782562362	NaN
0.05	4535.990842225489	59.155962126758844	24.101781973851622	75.11277921874877	NaN
0.95	1.646507796256615E9	217544.23043526357	15137.649310602863	2614.9162796847086	NaN
0.1	18557.278666081806	525.9682990518014	151.3196519737862	266.2418275703083	NaN
0.9	4.546695735441254E7	145572.21171985703	9761.663761641172	1990.3747811890437	NaN
0.5	585902.0542592452	27672.430101774145	3903.3240207902445	799.0273775366582	NaN
