r\c	0.0	50.0	100.0	150.0	200.0	250.0	300.0	350.0	400.0	450.0	500.0	550.0	600.0	650.0	700.0	750.0	800.0	850.0	900.0	950.0	1000.0
5.0E-6	30.177506291351744	13.049684714529393	8.277239663476324	6.086198989599999	4.1257409747235885	3.603369764002671	3.3376776794010774	3.1867174081349354	2.876622702690046	2.590945232186652	2.2727790393679386	2.16486188214787	1.976458978301115	1.8918659113776979	1.7146879048125445	1.651262664374876	1.6478401959371651	1.442119045235199	1.4853606963586077	1.4373813775662942	NaN
0.999995	Infinity	Infinity	Infinity	319.8431538936534	265.01505584157434	Infinity	16.76474536580524	16.521867136915652	13.82486194131611	13.588573290811135	10.49388672749476	13.360225999868858	7.6552258918443234	13.139426336485434	12.925806173761108	5.927037051312814	3.7920666121508284	3.8817624619446334	3.7740657371584065	2.6189822077364457	NaN
1.0E-5	30.177506291351744	13.049684714529393	8.277239663476324	6.086198989599999	4.1257409747235885	3.603369764002671	3.3376776794010774	3.1867174081349354	2.876622702690046	2.590945232186652	2.2727790393679386	2.16486188214787	1.976458978301115	1.8918659113776979	1.7146879048125445	1.651262664374876	1.6478401959371651	1.442119045235199	1.4853606963586077	1.4373813775662942	NaN
0.99999	Infinity	Infinity	Infinity	319.8431538936534	265.01505584157434	Infinity	16.76474536580524	16.521867136915652	13.82486194131611	13.588573290811135	10.49388672749476	13.360225999868858	7.6552258918443234	13.139426336485434	12.925806173761108	5.927037051312814	3.7920666121508284	3.8817624619446334	3.7740657371584065	2.6189822077364457	NaN
5.0E-5	30.177506291351744	13.049684714529393	8.277239663476324	6.086198989599999	4.1257409747235885	3.603369764002671	3.3376776794010774	3.1867174081349354	2.876622702690046	2.590945232186652	2.2727790393679386	2.16486188214787	1.976458978301115	1.8918659113776979	1.7146879048125445	1.651262664374876	1.6478401959371651	1.442119045235199	1.4853606963586077	1.4373813775662942	NaN
0.99995	Infinity	Infinity	Infinity	319.8431538936534	265.01505584157434	Infinity	16.76474536580524	16.521867136915652	13.82486194131611	13.588573290811135	10.49388672749476	13.360225999868858	7.6552258918443234	13.139426336485434	12.925806173761108	5.927037051312814	3.7920666121508284	3.8817624619446334	3.7740657371584065	2.6189822077364457	NaN
1.0E-4	30.177506291351744	13.049684714529393	8.277239663476324	6.086198989599999	4.1257409747235885	3.603369764002671	3.3376776794010774	3.1867174081349354	2.876622702690046	2.590945232186652	2.2727790393679386	2.16486188214787	1.976458978301115	1.8918659113776979	1.7146879048125445	1.651262664374876	1.6478401959371651	1.442119045235199	1.4853606963586077	1.4373813775662942	NaN
0.9999	Infinity	Infinity	Infinity	319.8431538936534	265.01505584157434	Infinity	16.76474536580524	16.521867136915652	13.82486194131611	13.588573290811135	10.49388672749476	13.360225999868858	7.6552258918443234	13.139426336485434	12.925806173761108	5.927037051312814	3.7920666121508284	3.8817624619446334	3.7740657371584065	2.6189822077364457	NaN
5.0E-4	30.177506291351744	13.049684714529393	8.277239663476324	6.094731533089172	4.1257409747235885	3.603369764002671	3.3376776794010774	3.1867174081349354	2.876622702690046	2.590945232186652	2.2727790393679386	2.16486188214787	1.976458978301115	1.8918659113776979	1.7146879048125445	1.651262664374876	1.6478401959371651	1.442119045235199	1.4853606963586077	1.4373813775662942	NaN
0.9995	Infinity	Infinity	8694.652173913044	319.8431538936534	265.01505584157434	228.08540459505804	16.76474536580524	16.521867136915652	13.82486194131611	13.588573290811135	10.49388672749476	13.360225999868858	7.6552258918443234	13.139426336485434	12.925806173761108	5.927037051312814	3.7920666121508284	3.8817624619446334	3.7740657371584065	2.6189822077364457	NaN
0.001	30.177506291351744	13.049684714529393	8.324790469062819	6.394723217230046	5.1003944301494455	4.037438097199898	3.710644603938448	3.1867174081349354	2.876622702690046	2.590945232186652	2.2727790393679386	2.16486188214787	1.976458978301115	1.8918659113776979	1.7146879048125445	1.651262664374876	1.6478401959371651	1.442119045235199	1.4853606963586077	1.4373813775662942	NaN
0.999	Infinity	Infinity	176.13857975137503	91.48510174159837	91.48510174159836	228.08540459505804	16.76474536580524	16.418535393843253	13.82486194131611	13.588573290811135	10.49388672749476	13.360225999868858	7.6552258918443234	13.139426336485434	12.925806173761108	5.927037051312814	3.7920666121508284	3.8817624619446334	3.7740657371584065	2.6189822077364457	NaN
0.005	30.177506291351744	14.268768264124478	8.804671327545996	6.538030737011031	5.251099599618038	4.358617290403566	3.8196031898319265	3.191396181967819	2.9481942875906078	2.622231971362179	2.2751579413306056	2.20888209572796	1.9803876864216536	1.932244185984271	1.7146879048125445	1.651262664374876	1.6478401959371651	1.5384547639223567	1.4853606963586077	1.4373813775662942	NaN
0.995	Infinity	795.045167524723	78.83655801891258	43.97856955960838	28.952629912798262	17.092456298177172	14.069513554094813	11.773392997402913	9.688697964260067	13.588573290811135	8.116045563175675	13.360225999868858	7.6552258918443234	13.139426336485434	12.925806173761108	5.927037051312814	3.7920666121508284	3.8817624619446334	3.7740657371584065	2.6189822077364457	NaN
0.01	30.177506291351744	14.386819097936003	9.091116157471758	6.967879531173116	5.35393247834588	4.463163188867749	3.938649939984558	3.246206520654049	2.969694069493084	2.7394128227777106	2.2763492607748574	2.2156367032451456	2.0690218303764114	1.932244185984271	1.7470887105567068	1.651262664374876	1.6478401959371651	1.5478375755533278	1.534856833084088	1.4373813775662942	NaN
0.99	Infinity	688.7381257777134	61.19135772298558	28.443913927891888	21.29267318307381	15.247516956933062	14.069513554094813	9.804773349984979	9.187177153345672	9.21334535656902	7.692910692463585	13.360225999868858	7.404324689918043	7.336003848985829	12.925806173761108	4.52060942454504	3.7920666121508284	3.7811429247515007	2.95364428192681	2.6189822077364457	NaN
0.025	38.26998014951799	15.054475899710422	9.097660605866484	7.209442406231625	5.600916273661449	4.481567113458767	4.056321650630234	3.3105271056923087	2.9730572889440614	2.8234543312615545	2.2823246210999977	2.2186399605729257	2.1634483891703424	1.9749720536001436	1.8886046659189686	1.7140118581247539	1.774243233573838	1.7369253424209075	1.588145871323792	1.499688607248812	NaN
0.975	8694.652173913044	201.96379110118767	44.7278762207332	25.763493291047073	18.318546081458393	14.322980113061709	10.094225514706578	8.2487954259042	7.965946129793081	8.15648964021767	7.495269168229421	7.42526763642411	6.054160336394199	5.922999415730648	7.661971892079597	4.487794475601917	3.407514522358703	3.278187499365578	2.95364428192681	2.6174053906283254	NaN
0.05	38.26998014951799	15.24751695693306	9.782709844543739	7.562014002603634	5.71547334890178	4.57756877315506	4.144905600268898	3.5658856060773756	3.071834523576651	2.9263642266834142	2.5959017869772416	2.2735968010750227	2.179852812911983	2.072792712239361	1.9699389104466365	1.887246946573123	1.890117146542999	1.807945542114629	1.7288479729122177	1.6622827475453417	NaN
0.95	8694.652173913044	90.5325188740552	29.802638710098712	19.844344237241717	16.236706317959	14.245258120090186	8.972716506574113	7.639674420367407	7.544856497488601	6.16769227831184	6.922175956333448	5.586278164320878	4.987786013443074	4.2022401348377905	3.8555126478816955	3.929435470492409	3.286395243234482	3.1651432092057914	2.877303076844448	2.6174053906283254	NaN
0.1	43.60625842046524	17.908397384009223	10.831238783698273	8.24096260240185	5.950314009634342	4.730868433774509	4.253604359384341	3.726143624829024	3.182052332932329	2.9735239670728952	2.8372802082218183	2.294973103040467	2.323789781054952	2.1894217096917816	2.027667482612288	2.007567493812465	1.9072692694331201	1.8832752294032047	1.8383918173777127	1.7335200978913754	NaN
0.9	2016.377518879244	45.50315882661213	23.782258200857097	15.760545168564683	13.10748148482039	9.851989360055416	7.6484917602212015	6.603185863429527	6.107819004231646	5.067522210941299	5.515872987787872	5.282812685681281	4.885671605813859	3.821844215957506	3.776610875699199	3.686953645035584	3.282286240200152	3.1636322028920674	2.863445431618386	2.5508089627402346	NaN
0.5	85.78752241326166	26.899149678469026	14.934901932436611	11.172084011600504	7.544795243205749	5.923461451615937	4.9427705746744515	4.445649385731875	3.958824803417794	3.6986039483934374	3.5372425465010546	3.056921517063364	2.774581987701688	2.5535618536148053	2.3600452493407182	2.318375127512946	2.1803400401893525	2.869705751019895	2.616321667765279	2.3502927438941468	NaN
