r\c	0.0	250.0	500.0	750.0	1000.0	1250.0	1500.0
5.0E-6	1.0484212636947632	0.16742469370365143	0.1420573741197586	0.14022551476955414	0.03702562674880028	0.1408497393131256	NaN
0.999995	Infinity	31129.123046875	13767.22265625	401.63677978515625	137.5004425048828	54.92558288574219	NaN
1.0E-5	1.0484212636947632	0.16742469370365143	0.1420573741197586	0.14022551476955414	0.03702562674880028	0.1408497393131256	NaN
0.99999	Infinity	31129.123046875	13767.22265625	401.63677978515625	137.5004425048828	54.92558288574219	NaN
5.0E-5	1.0484212636947632	0.16742469370365143	0.1420573741197586	0.14022551476955414	0.03702562674880028	0.1408497393131256	NaN
0.99995	Infinity	30941.751953125	13767.22265625	401.63677978515625	137.5004425048828	54.92558288574219	NaN
1.0E-4	1.0484212636947632	0.16765597462654114	0.1420573741197586	0.14022551476955414	0.03702562674880028	0.1408497393131256	NaN
0.9999	Infinity	28512.705078125	13767.22265625	401.63677978515625	137.5004425048828	54.92558288574219	NaN
5.0E-4	1.6116212606430054	0.262623131275177	0.17133817076683044	0.14022551476955414	0.03702562674880028	0.1408497393131256	NaN
0.9995	1.32389608E8	21353.447265625	1793.21923828125	391.7410888671875	137.5004425048828	54.92558288574219	NaN
0.001	3.203537940979004	0.31908538937568665	0.17443884909152985	0.14022551476955414	0.03702562674880028	0.1408497393131256	NaN
0.999	1.2422226E7	17889.6328125	1505.428955078125	341.9826354980469	137.5004425048828	54.92558288574219	NaN
0.005	54.10157775878906	0.6308260560035706	0.3438149392604828	0.165825754404068	0.06818834692239761	0.4799036979675293	NaN
0.995	976262.6875	13023.267578125	1104.9483642578125	290.347412109375	117.58345794677734	52.35084533691406	NaN
0.01	192.7229766845703	1.0205798149108887	0.9181988835334778	0.1697777360677719	0.10098832845687866	0.48223981261253357	NaN
0.99	417798.21875	10998.359375	1011.4819946289062	270.1631774902344	109.66324615478516	51.75899124145508	NaN
0.025	352.34307861328125	30.02652931213379	26.04172706604004	5.585840225219727	9.181413650512695	2.8846609592437744	NaN
0.975	233003.734375	8852.0380859375	899.924560546875	240.98709106445312	102.00823211669922	49.6235237121582	NaN
0.05	2722.4296875	134.32220458984375	104.21601867675781	44.320045471191406	13.105890274047852	8.249695777893066	NaN
0.95	107201.1875	7721.67822265625	831.7420654296875	239.42236328125	94.70284271240234	46.91170883178711	NaN
0.1	8618.53125	896.4757690429688	249.1201629638672	93.84789276123047	34.704010009765625	15.32767391204834	NaN
0.9	68762.2265625	6279.35888671875	772.2469482421875	226.30262756347656	86.21295928955078	45.209564208984375	NaN
0.5	17872.099609375	2333.432861328125	486.769775390625	150.36138916015625	64.57270050048828	33.034603118896484	NaN
