r\c	0.0	250.0	500.0	750.0	1000.0
5.0E-6	0.6525384207558504	0.17521843217093988	0.14788298233810035	0.6937757980789401	NaN
0.999995	Infinity	Infinity	472416.93091957935	6364.6532042922045	NaN
1.0E-5	0.6525384207558504	0.17521843217093988	0.14788298233810035	0.6937757980789401	NaN
0.99999	Infinity	Infinity	472416.93091957935	6364.6532042922045	NaN
5.0E-5	0.6525384207558504	0.17521843217093988	0.14788298233810035	0.6937757980789401	NaN
0.99995	Infinity	Infinity	472416.93091957935	6364.6532042922045	NaN
1.0E-4	0.6525384207558504	0.17521843217093988	0.14788298233810035	0.6937757980789401	NaN
0.9999	Infinity	Infinity	472416.93091957935	6364.6532042922045	NaN
5.0E-4	1.0528921780087854	0.21643263387543765	0.1665433985422553	0.6937757980789401	NaN
0.9995	Infinity	4871757.545940654	472416.93091957935	6364.6532042922045	NaN
0.001	1.0537451628439864	0.34627611956065296	0.1665433985422553	0.6937757980789401	NaN
0.999	Infinity	589093.1910081414	347982.68185290386	6364.6532042922045	NaN
0.005	3.2035378288151355	0.6511672036850363	0.17220718309019922	0.8480123191566947	NaN
0.995	Infinity	34482.46363423264	10563.265805651616	6364.6532042922045	NaN
0.01	3.263157073372634	1.4530883960889858	0.9000386018839748	1.5256612045214453	NaN
0.99	Infinity	21813.30347770464	6355.1569320982235	2084.7050930919977	NaN
0.025	9.70186860550819	3.153331984400525	1.4842130860590577	7.88662372599401	NaN
0.975	1.4559989073696828E8	14546.019327742863	2607.163071212343	500.63677411830065	NaN
0.05	290.9138403524953	8.83284261142107	6.776531724779354	17.907787181957904	NaN
0.95	3682795.112670426	10809.509301819522	1448.6285804128215	367.65723649008976	NaN
0.1	1112.7384326873726	58.552622933163605	26.525309908930545	58.60821129742745	NaN
0.9	377147.8792819341	7830.929116283739	1029.261142950859	271.39267212071485	NaN
0.5	24144.788012016157	2290.740952582425	465.8941023670201	134.4150143230119	NaN
