0.9995	Infinity	Infinity	10690.56640625	1548.0224609375	546.4683837890625	244.3988800048828	133.3009796142578	89.24458312988281	73.6913070678711	67.67591094970703	73.59331512451172	82.73092651367188	66.93099212646484	68.81890869140625	61.50674819946289	55.87236022949219	49.44807815551758	49.60443115234375	46.55123519897461	59.12479782104492	47.411651611328125	41.044857025146484	32.17921447753906	34.28413772583008	31.674028396606445	103.83181762695312	30.2891845703125	45.693790435791016	25.78813362121582	30.0920352935791	24.454294204711914	16.237634658813477	150.55715942382812	14.569563865661621	13.552529335021973	150.75709533691406	18.61411476135254	185.06680297851562	10.73157024383545	9.564163208007812	185.41114807128906	29.943008422851562	8.820059776306152	118.79093170166016	28.960254669189453	276.5642395019531	18.03628158569336	277.3612060546875	6.762301921844482	90.32787322998047	53.38677978515625	105.60601043701172	17.705434799194336	2.656022548675537	5.2954277992248535	5.571223735809326	4.098165988922119	17.35121726989746	3.1747689247131348	2.7652297019958496	NaN
0.001	3.128782272338867	1.0279853343963623	1.0236611366271973	0.7736916542053223	0.6254832744598389	0.5126247406005859	0.5111081600189209	0.499438613653183	0.4383831322193146	0.3412454128265381	0.3354143798351288	0.25575923919677734	0.25480273365974426	0.20632454752922058	0.1709253489971161	0.17054788768291473	0.1667952686548233	0.1444525569677353	0.12805478274822235	0.11394987255334854	0.10264016687870026	0.10617265105247498	0.10245519131422043	0.10152806341648102	0.08555065095424652	0.10212689638137817	0.08536023646593094	0.07880251109600067	0.07324796169996262	0.07323552668094635	0.06837061792612076	0.06833634525537491	0.08473805338144302	0.0640551969408989	0.06400220096111298	0.06396672129631042	0.1235022023320198	0.05689545348286629	0.053911756724119186	0.051285650581121445	0.06367087364196777	0.044577695429325104	0.06809357553720474	0.04110553488135338	0.04101776331663132	0.1637008637189865	0.05574388802051544	0.03798419609665871	0.05206599459052086	0.16509799659252167	0.03542964532971382	0.03536829724907875	0.03424886241555214	0.03314664214849472	0.03308935463428497	0.039339836686849594	0.03652799129486084	0.031131526455283165	0.031086210161447525	0.034109387546777725	NaN
0.999	Infinity	2.5198992E7	3291.123046875	832.6180419921875	361.8391418457031	185.4149169921875	112.57087707519531	73.88785552978516	54.26896286010742	47.05358123779297	55.4954833984375	61.844825744628906	58.740882873535156	49.085941314697266	48.7596435546875	46.4058837890625	40.314510345458984	37.486637115478516	38.455955505371094	40.83576965332031	40.38129425048828	34.55447769165039	29.577592849731445	28.40608787536621	23.677846908569336	28.107141494750977	25.892133712768555	27.295150756835938	24.194231033325195	20.049020767211914	24.242223739624023	13.965962409973145	19.603519439697266	13.470617294311523	13.108491897583008	12.155080795288086	12.048942565917969	10.927589416503906	10.211811065673828	8.292381286621094	134.020751953125	18.340295791625977	8.322232246398926	6.107736110687256	5.300825119018555	4.678992748260498	18.03628158569336	25.976333618164062	6.762301921844482	90.32787322998047	53.38677978515625	105.60601043701172	17.705434799194336	2.656022548675537	5.2954277992248535	5.571223735809326	4.098165988922119	17.35121726989746	3.1747689247131348	2.7652297019958496	NaN
0.005	3.1288182735443115	1.5644034147262573	1.0429377555847168	1.0223338603973389	0.9763128757476807	0.7701245546340942	0.7636793851852417	0.6141864061355591	0.5091658234596252	0.5055592060089111	0.4844493269920349	0.3832041323184967	0.33800607919692993	0.32919004559516907	0.25488150119781494	0.25338318943977356	0.25242307782173157	0.2514066994190216	0.2489665448665619	0.2136852741241455	0.16945502161979675	0.16905111074447632	0.1688791811466217	0.21438968181610107	0.17953427135944366	0.16728457808494568	0.16762308776378632	0.1959318369626999	0.1637008637189865	0.2259502112865448	0.22828824818134308	0.12542878091335297	0.22514408826828003	0.16394126415252686	0.18230734765529633	0.14164027571678162	0.22275033593177795	0.22306914627552032	0.1588849127292633	0.23147213459014893	0.21372461318969727	0.11851169168949127	0.14144755899906158	0.19695232808589935	0.21735823154449463	0.2025364339351654	0.15209218859672546	0.1366870403289795	0.1350145787000656	0.24605731666088104	0.1691073626279831	0.051987048238515854	0.2221561223268509	0.21408094465732574	0.21154457330703735	0.04253661260008812	0.19186370074748993	0.1924954205751419	0.2043692171573639	0.057030290365219116	NaN
0.995	Infinity	76717.828125	1009.8971557617188	318.5849914550781	170.55142211914062	106.81044006347656	75.82038879394531	54.171287536621094	40.09162521362305	31.574966430664062	27.598804473876953	28.97999382019043	28.475242614746094	24.895479202270508	27.20024871826172	26.526203155517578	24.217065811157227	20.09933853149414	19.37747573852539	20.416839599609375	17.49246597290039	16.17820167541504	15.32406997680664	14.163772583007812	13.470617294311523	16.453378677368164	14.876592636108398	18.4135799407959	12.498957633972168	10.865312576293945	10.540772438049316	8.698402404785156	7.714296340942383	6.898013591766357	5.525429725646973	5.648263454437256	5.516939163208008	4.285192489624023	6.004053115844727	6.060192584991455	5.611863613128662	3.532048225402832	4.966719150543213	5.036287784576416	5.094776153564453	4.546375751495361	4.406364917755127	4.161279678344727	3.8314194679260254	2.0213699340820312	3.273432493209839	2.3890042304992676	4.135870933532715	1.7082074880599976	1.8836475610733032	1.8075915575027466	1.798742651939392	2.0340447425842285	1.5735085010528564	1.3356883525848389	NaN
0.01	3.128819227218628	2.7412097454071045	1.5593959093093872	1.0247443914413452	1.0181913375854492	0.9743061661720276	0.7759465575218201	0.7612109780311584	0.733566164970398	0.5796070098876953	0.5034240484237671	0.4906191825866699	0.43160682916641235	0.3847860097885132	0.37788569927215576	0.33424511551856995	0.3303922712802887	0.3319234251976013	0.30649346113204956	0.2655162513256073	0.248356893658638	0.24822938442230225	0.248029887676239	0.29186272621154785	0.2522406280040741	0.2427557408809662	0.2400672882795334	0.28774961829185486	0.2460407018661499	0.24506288766860962	0.3083781599998474	0.22824327647686005	0.23350757360458374	0.2298821657896042	0.3800886571407318	0.30323490500450134	0.3770022690296173	0.35207706689834595	0.3226744532585144	0.3192877769470215	0.298198938369751	0.20815451443195343	0.21943069994449615	0.23636789619922638	0.28957459330558777	0.35173892974853516	0.23272071778774261	0.2089053988456726	0.2579365074634552	0.2969912588596344	0.24543772637844086	0.23359350860118866	0.36946791410446167	0.26315727829933167	0.23829211294651031	0.19527119398117065	0.24213583767414093	0.2031494528055191	0.23837654292583466	0.1111707016825676	NaN
0.99	Infinity	10456.5341796875	689.5828247070312	249.7408447265625	134.2650604248047	85.94432067871094	60.81648254394531	44.368064880371094	34.019012451171875	27.333715438842773	24.226974487304688	21.541156768798828	20.504718780517578	19.1097412109375	17.464515686035156	16.590038299560547	15.989803314208984	13.682880401611328	12.646443367004395	13.618069648742676	11.540823936462402	11.256621360778809	10.66547679901123	9.585844039916992	8.616085052490234	7.747949123382568	9.066606521606445	12.154169082641602	11.339338302612305	10.602763175964355	9.75957202911377	8.487548828125	7.221245288848877	5.786289215087891	3.6366400718688965	4.04949426651001	4.587555885314941	2.9028728008270264	2.836637258529663	2.8466439247131348	3.684091091156006	3.305471420288086	3.1376309394836426	4.814815521240234	4.7084760665893555	3.816171646118164	4.170726299285889	2.8436968326568604	3.540898561477661	1.8991893529891968	2.718712568283081	1.58197021484375	2.4865496158599854	1.5004159212112427	1.5212631225585938	1.499061107635498	1.7748122215270996	1.392998218536377	1.515486478805542	1.3067924976348877	NaN
0.025	21.163930892944336	3.10513973236084	2.8221523761749268	1.5554308891296387	1.0233511924743652	1.0159469842910767	1.0059646368026733	0.9625287652015686	0.9475752115249634	0.7539112567901611	0.6130234599113464	0.5079398155212402	0.4999014139175415	0.4962485730648041	0.4919740855693817	0.48545530438423157	0.4832385778427124	0.48181480169296265	0.47576698660850525	0.47264179587364197	0.46954551339149475	0.48038920760154724	0.4760657846927643	0.4785667359828949	0.46972963213920593	0.45488452911376953	0.5271928906440735	0.6245405673980713	0.5555156469345093	0.5847235918045044	0.6813989877700806	0.5804322957992554	0.4883173108100891	0.5394357442855835	0.5678346157073975	0.5172638893127441	0.5479600429534912	0.5442436933517456	0.5200238823890686	0.4524194896221161	0.5030969977378845	0.39060354232788086	0.42645376920700073	0.4195542335510254	0.455445259809494	0.4544565677642822	0.4353775382041931	0.3915843069553375	0.4324120581150055	0.3884587585926056	0.40691953897476196	0.3532789945602417	0.43959498405456543	0.3513700067996979	0.33143317699432373	0.3395473062992096	0.3454417884349823	0.33219975233078003	0.3416176438331604	0.183927521109581	NaN
0.975	7.5596976E7	3291.123046875	471.2098388671875	195.54783630371094	110.20012664794922	71.67668914794922	50.12157440185547	37.29431915283203	29.132705688476562	23.421489715576172	20.4100341796875	17.88317108154297	16.069738388061523	14.315529823303223	12.650711059570312	11.640914916992188	10.387261390686035	9.015677452087402	8.256669044494629	7.877650260925293	7.140164852142334	6.383961200714111	5.959742546081543	6.042367935180664	5.33896541595459	5.15693998336792	4.852006435394287	4.926521301269531	4.952640056610107	6.33164644241333	8.81865119934082	4.402658462524414	3.1896259784698486	2.9994635581970215	2.7133560180664062	2.65126371383667	2.8184151649475098	2.248567819595337	2.31107759475708	2.160330295562744	2.0886409282684326	2.1778767108917236	2.0618703365325928	1.9967796802520752	1.8471297025680542	1.7706600427627563	1.632444143295288	1.7806588411331177	1.7444669008255005	1.523603916168213	1.5532361268997192	1.3255804777145386	1.4419105052947998	1.3714001178741455	1.3983855247497559	1.4247612953186035	1.3984166383743286	1.3479619026184082	1.2415484189987183	1.2149426937103271	NaN
0.05	22.11174201965332	3.1240949630737305	3.0929033756256104	3.0376250743865967	1.5536062717437744	1.5283499956130981	1.011803388595581	1.0031440258026123	0.9890569448471069	0.9483256936073303	0.8748847246170044	0.7386759519577026	0.7138373255729675	0.691034734249115	0.5927342772483826	0.5865204334259033	0.6791302561759949	0.7028884887695312	0.7165948748588562	0.823850154876709	0.8597554564476013	0.8581395149230957	0.8586797714233398	1.0040841102600098	0.8852968811988831	0.806813657283783	0.8977484703063965	0.9424441456794739	0.9540918469429016	0.8721224069595337	0.9182283878326416	0.8670546412467957	0.7120322585105896	0.7451809644699097	0.6976989507675171	0.6638782024383545	0.6561216711997986	0.7532324194908142	0.6732989549636841	0.6097618341445923	0.639060914516449	0.5948052406311035	0.595740556716919	0.5629192590713501	0.5439813733100891	0.5445576310157776	0.5432254672050476	0.5363402366638184	0.5751899480819702	0.5459644198417664	0.5448039174079895	0.47300252318382263	0.5091195702552795	0.4786223769187927	0.4202819764614105	0.42466914653778076	0.469226598739624	0.4108138978481293	0.38905394077301025	0.3307494819164276	NaN
0.95	1158947.25	1965.900146484375	357.972412109375	169.86851501464844	98.6262435913086	64.81155395507812	45.37831497192383	33.94306945800781	26.517770767211914	21.206039428710938	18.170215606689453	15.767122268676758	13.836974143981934	12.26638412475586	10.862430572509766	9.728513717651367	8.808987617492676	7.914373874664307	7.156980514526367	6.678576469421387	6.142438888549805	5.631316184997559	5.223508358001709	4.991063117980957	4.601152420043945	4.356072425842285	3.9152092933654785	3.846346139907837	3.547830820083618	3.490854024887085	3.3418495655059814	2.948974370956421	2.7758970260620117	2.4371774196624756	2.3531599044799805	2.23374605178833	2.1705691814422607	1.9888728857040405	1.9475243091583252	1.8489172458648682	1.8411649465560913	1.6962525844573975	1.8341383934020996	1.6855459213256836	1.5473905801773071	1.5940262079238892	1.4594781398773193	1.472863793373108	1.3755682706832886	1.3338327407836914	1.296207308769226	1.1241968870162964	1.0969436168670654	1.0790246725082397	1.34127676486969	1.3477497100830078	1.2924312353134155	1.1820365190505981	1.1613072156906128	1.1606998443603516	NaN
0.1	29.686241149902344	20.23826789855957	10.856468200683594	3.0750861167907715	3.018629789352417	2.663267135620117	1.5252408981323242	1.5020273923873901	1.4001387357711792	0.9924059510231018	0.9714171886444092	0.9345919489860535	0.9202837347984314	0.9065350294113159	0.890519917011261	0.8831711411476135	0.9157452583312988	1.2053701877593994	1.2470617294311523	1.505904197692871	1.6659293174743652	1.7827270030975342	1.7324920892715454	1.691207766532898	1.6103249788284302	1.4595998525619507	1.3763171434402466	1.3549481630325317	1.1614433526992798	1.1879730224609375	1.248934030532837	1.0259805917739868	0.9470145106315613	0.8988929390907288	0.8683348298072815	0.8399087190628052	0.821829080581665	0.8196070790290833	0.7982169389724731	0.7783305048942566	0.7588581442832947	0.7311802506446838	0.721808910369873	0.6966844797134399	0.687495231628418	0.7152709364891052	0.7257110476493835	0.6825264096260071	0.6972926259040833	0.6938610672950745	0.6849911212921143	0.5999089479446411	0.6628948450088501	0.5860011577606201	0.6256312727928162	0.533157467842102	0.5764511227607727	0.5238513946533203	0.4967726469039917	0.46053993701934814	NaN
0.9	265143.71875	1097.9874267578125	290.11029052734375	146.55946350097656	88.12069702148438	58.88677978515625	41.3514289855957	31.236507415771484	24.32052993774414	19.301828384399414	16.418455123901367	14.003249168395996	12.154169082641602	10.66844654083252	9.480670928955078	8.586105346679688	7.798686981201172	7.185760021209717	6.549167156219482	6.134552955627441	5.6693596839904785	5.172530651092529	4.755716323852539	4.463221549987793	4.117341041564941	3.868318557739258	3.5381662845611572	3.4512124061584473	3.1919124126434326	2.9886069297790527	2.821868896484375	2.6482455730438232	2.453554630279541	2.267892599105835	2.204327344894409	2.0762250423431396	1.9685190916061401	1.8954124450683594	1.800255298614502	1.726716160774231	1.6366993188858032	1.557625412940979	1.530877947807312	1.4296926259994507	1.368546724319458	1.352002501487732	1.268874168395996	1.22862708568573	1.2008566856384277	1.1623332500457764	1.160387635231018	1.0603622198104858	1.0502265691757202	1.0295425653457642	1.0150811672210693	1.2899549007415771	1.206668496131897	0.9551768898963928	0.9508059024810791	1.0631731748580933	NaN
0.5	486.28656005859375	303.9960632324219	154.7530517578125	95.31497192382812	62.622947692871094	42.18640899658203	15.002218246459961	13.149201393127441	11.541173934936523	9.927823066711426	8.207175254821777	6.844364166259766	6.456862926483154	6.171817779541016	5.7139410972595215	5.512965202331543	5.368410110473633	5.12662410736084	4.7655229568481445	4.451602935791016	4.148952007293701	3.901705026626587	3.6476011276245117	3.4495978355407715	3.265768051147461	3.0162205696105957	2.7355380058288574	2.617556571960449	2.4342362880706787	2.344461441040039	2.1907765865325928	2.037281036376953	1.9411009550094604	1.836900234222412	1.7617405652999878	1.6617767810821533	1.6178053617477417	1.5658869743347168	1.486788272857666	1.4365062713623047	1.3422268629074097	1.2883940935134888	1.2503509521484375	1.2081903219223022	1.1693757772445679	1.125839352607727	1.0852047204971313	1.0425498485565186	1.0110775232315063	0.950753390789032	0.9308848977088928	0.8752470016479492	0.8798865675926208	0.8714993596076965	0.8393744826316833	0.8199669718742371	0.7859399318695068	0.750640869140625	0.732724666595459	0.7062378525733948	NaN
