r\c	0.0	25.0	50.0	75.0	100.0	125.0	150.0	175.0	200.0	225.0	250.0	275.0	300.0	325.0	350.0	375.0	400.0	425.0	450.0	475.0	500.0	525.0	550.0	575.0	600.0	625.0	650.0	675.0	700.0	725.0	750.0	775.0	800.0	825.0	850.0	875.0	900.0	925.0	950.0	975.0	1000.0
5.0E-6	6.131066913327278E9	3294.3591990509954	9.789509321721273	9.66497430782874	3.263157073372634	3.214685721689019	1.0567502132386433	1.0564797676567446	0.9789509321721271	0.6525384207558504	0.35225143199328096	0.3521180497115205	1.0363064671181355	0.1761259412200953	0.46359115475450113	0.431884276946119	0.34796423054545583	0.34724827753390813	0.17521843217093988	0.21638276088360786	0.9693278790225924	0.14788298233810035	1.4808562960695288	1.3643088300287658	0.9464806634988588	0.17220718309019922	0.16715931062118133	0.1716332364562367	0.1665433985422553	0.9000386018839748	0.8480123191566947	1.3191817710997198	0.8386287611382476	14.377355756476751	0.8515806731925051	0.7635528689899811	4.91666530318932	5.0452912228467115	0.6937757980789401	45.64751660545884	NaN
0.999995	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	2.138964961360878E11	Infinity	6936534.111622327	175223.26636956996	Infinity	1.4615272637821961E7	103178.77068521264	4871757.545940654	66700.62302915289	Infinity	347982.68185290386	1043948.0455587116	347982.68185290386	291163.81654834305	472416.93091957935	347982.68185290386	2000.9294440087945	128174.81608730488	73003.35982928054	9137.580659368941	128174.81608730488	4089.9697377751468	1793.82518080657	614.3343980874678	570.4252079184909	6364.6532042922045	1640.910555101862	3307.6368815076125	554.8623033085826	245.58574144315781	376.17971488623857	192.73292960888736	144.86629463051017	191.62079851615536	NaN
1.0E-5	6.131066913327278E9	3294.3591990509954	9.789509321721273	9.66497430782874	3.263157073372634	3.214685721689019	1.0567502132386433	1.0564797676567446	0.9789509321721271	0.6525384207558504	0.35225143199328096	0.3521180497115205	1.0363064671181355	0.1761259412200953	0.46359115475450113	0.431884276946119	0.34796423054545583	0.34724827753390813	0.17521843217093988	0.21638276088360786	0.9693278790225924	0.14788298233810035	1.4808562960695288	1.3643088300287658	0.9464806634988588	0.17220718309019922	0.16715931062118133	0.1716332364562367	0.1665433985422553	0.9000386018839748	0.8480123191566947	1.3191817710997198	0.8386287611382476	14.377355756476751	0.8515806731925051	0.7635528689899811	4.91666530318932	5.0452912228467115	0.6937757980789401	45.64751660545884	NaN
0.99999	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	2.138964961360878E11	Infinity	6936534.111622327	175223.26636956996	Infinity	1.4615272637821961E7	103178.77068521264	4871757.545940654	66700.62302915289	Infinity	347982.68185290386	1043948.0455587116	347982.68185290386	291163.81654834305	472416.93091957935	347982.68185290386	2000.9294440087945	128174.81608730488	73003.35982928054	9137.580659368941	128174.81608730488	4089.9697377751468	1793.82518080657	614.3343980874678	570.4252079184909	6364.6532042922045	1640.910555101862	3307.6368815076125	554.8623033085826	245.58574144315781	376.17971488623857	192.73292960888736	144.86629463051017	191.62079851615536	NaN
5.0E-5	6.131066913327278E9	3294.3591990509954	9.789509321721273	9.66497430782874	3.263157073372634	3.214685721689019	1.0567502132386433	1.0564797676567446	0.9789509321721271	0.6525384207558504	0.35225143199328096	0.3521180497115205	1.0363064671181355	0.1761259412200953	0.46359115475450113	0.431884276946119	0.34796423054545583	0.34724827753390813	0.17521843217093988	0.21638276088360786	0.9693278790225924	0.14788298233810035	1.4808562960695288	1.3643088300287658	0.9464806634988588	0.17220718309019922	0.16715931062118133	0.1716332364562367	0.1665433985422553	0.9000386018839748	0.8480123191566947	1.3191817710997198	0.8386287611382476	14.377355756476751	0.8515806731925051	0.7635528689899811	4.91666530318932	5.0452912228467115	0.6937757980789401	45.64751660545884	NaN
0.99995	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	2.138964961360878E11	Infinity	6936534.111622327	175223.26636956996	Infinity	1.4615272637821961E7	103178.77068521264	4871757.545940654	66700.62302915289	Infinity	347982.68185290386	1043948.0455587116	347982.68185290386	291163.81654834305	472416.93091957935	347982.68185290386	2000.9294440087945	128174.81608730488	73003.35982928054	9137.580659368941	128174.81608730488	4089.9697377751468	1793.82518080657	614.3343980874678	570.4252079184909	6364.6532042922045	1640.910555101862	3307.6368815076125	554.8623033085826	245.58574144315781	376.17971488623857	192.73292960888736	144.86629463051017	191.62079851615536	NaN
1.0E-4	6.131066913327278E9	3294.3591990509954	9.789509321721273	9.66497430782874	3.263157073372634	3.214685721689019	1.0567502132386433	1.0564797676567446	0.9789509321721271	0.6525384207558504	0.35225143199328096	0.3521180497115205	1.0363064671181355	0.1761259412200953	0.46359115475450113	0.431884276946119	0.34796423054545583	0.34724827753390813	0.17521843217093988	0.21638276088360786	0.9693278790225924	0.14788298233810035	1.4808562960695288	1.3643088300287658	0.9464806634988588	0.17220718309019922	0.16715931062118133	0.1716332364562367	0.1665433985422553	0.9000386018839748	0.8480123191566947	1.3191817710997198	0.8386287611382476	14.377355756476751	0.8515806731925051	0.7635528689899811	4.91666530318932	5.0452912228467115	0.6937757980789401	45.64751660545884	NaN
0.9999	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	2.138964961360878E11	Infinity	6936534.111622327	175223.26636956996	Infinity	1.4615272637821961E7	103178.77068521264	4871757.545940654	66700.62302915289	Infinity	347982.68185290386	1043948.0455587116	347982.68185290386	291163.81654834305	472416.93091957935	347982.68185290386	2000.9294440087945	128174.81608730488	73003.35982928054	9137.580659368941	128174.81608730488	4089.9697377751468	1793.82518080657	614.3343980874678	570.4252079184909	6364.6532042922045	1640.910555101862	3307.6368815076125	554.8623033085826	245.58574144315781	376.17971488623857	192.73292960888736	144.86629463051017	191.62079851615536	NaN
5.0E-4	6.131066913327278E9	3294.3591990509954	9.789509321721273	9.66497430782874	3.263157073372634	3.214685721689019	1.0567502132386433	1.0564797676567446	0.9789509321721271	0.6525384207558504	0.35225143199328096	0.3521180497115205	1.0363064671181355	0.1761259412200953	0.46359115475450113	0.431884276946119	0.34796423054545583	0.34724827753390813	0.17521843217093988	0.21638276088360786	0.9693278790225924	0.14788298233810035	1.4808562960695288	1.3643088300287658	0.9464806634988588	0.17220718309019922	0.16715931062118133	0.1716332364562367	0.1665433985422553	0.9000386018839748	0.8480123191566947	1.3191817710997198	0.8386287611382476	14.377355756476751	0.8515806731925051	0.7635528689899811	4.91666530318932	5.0452912228467115	0.6937757980789401	45.64751660545884	NaN
0.9995	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	2.138964961360878E11	Infinity	6936534.111622327	175223.26636956996	Infinity	1.4615272637821961E7	103178.77068521264	4871757.545940654	66700.62302915289	Infinity	347982.68185290386	1043948.0455587116	347982.68185290386	291163.81654834305	472416.93091957935	347982.68185290386	2000.9294440087945	128174.81608730488	73003.35982928054	9137.580659368941	128174.81608730488	4089.9697377751468	1793.82518080657	614.3343980874678	570.4252079184909	6364.6532042922045	1640.910555101862	3307.6368815076125	554.8623033085826	245.58574144315781	376.17971488623857	192.73292960888736	144.86629463051017	191.62079851615536	NaN
