r\c	0.0	10.0	20.0	30.0	40.0	50.0	60.0	70.0	80.0	90.0	100.0	110.0	120.0	130.0	140.0	150.0	160.0	170.0	180.0	190.0	200.0	210.0	220.0	230.0	240.0	250.0	260.0	270.0	280.0	290.0	300.0	310.0	320.0	330.0	340.0	350.0	360.0	370.0	380.0	390.0	400.0	410.0	420.0	430.0	440.0	450.0	460.0	470.0	480.0	490.0	500.0	510.0	520.0	530.0	540.0	550.0	560.0	570.0	580.0	590.0	600.0	610.0	620.0	630.0	640.0	650.0	660.0	670.0	680.0	690.0	700.0	710.0	720.0	730.0	740.0	750.0	760.0	770.0	780.0	790.0	800.0	810.0	820.0	830.0	840.0	850.0	860.0	870.0	880.0	890.0	900.0	910.0	920.0	930.0	940.0	950.0	960.0	970.0	980.0	990.0	1000.0
5.0E-6	2898.2173913043475	88.68565134138692	19.649228763626404	16.235532698165482	19.372881222590113	9.84686752647762	9.780408476914282	9.744105754181145	10.556255328443255	13.01062976145516	9.392635014215914	10.153141158170422	6.492888170071408	6.4865328493613825	8.277239663476324	6.052854023827273	4.868473629496339	6.554354380215682	4.864899637021038	6.086198989599999	5.725349121942231	4.857767371201107	5.1003944301494455	4.1257409747235885	4.786576421102981	4.583901446285526	4.367374726406954	4.037438097199898	3.603369764002671	3.4022848975621103	3.8219328304191653	3.238511580800738	3.532955353398156	3.7689179846312206	3.6273438733500774	3.2846053656581895	3.2722437104314603	3.0623923844485583	3.1634829373842366	2.8759309811381235	3.074387779091773	3.0240481714100858	2.428883685600554	2.8824237617326016	2.559204789103584	2.5501972150747214	2.7416795073700997	2.4182161352070546	2.6011046058993275	2.301658368636855	2.2967942883364167	2.5230939796836047	2.192497799121144	2.2763492607748574	2.1814958069543042	2.275567604954807	2.2735968010750227	2.386850638916682	2.271629407954782	2.1321569756734235	1.9126479113060404	2.023812946689984	2.107129972569648	1.976458978301115	2.015273233123532	1.9455376645359135	1.706136526069055	1.9615101230515717	1.9313857482208634	1.8891168010249475	1.8195077702714828	1.8905035006509072	1.5409657320872268	2.0113483201334375	1.8812838655474613	1.7140118581247539	1.651262664374876	1.812066209920765	1.5957467138012278	1.6806606455727138	1.593931512745042	1.396378263143176	1.8614932221555591	1.5228315768394678	1.32082777036048	1.4737678458099261	1.5384547639223567	1.513801561747957	1.4277669774156856	1.8323714972852978	1.3949117825090516	1.7564387991044934	1.4334095765722232	1.5193062660478658	1.8545210595212243	1.470465791511103	1.6863116317429077	1.3778190082727242	1.152354447321628	1.5080420115771147	NaN
0.999995	8694.652173913044	Infinity	8694.652173913044	Infinity	2625.1842105263163	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	364.2182118913906	875.0614035087721	375.0263157894737	656.2960526315792	Infinity	437.53070175438603	349.5745642594257	265.01505584157434	73.73905246133546	Infinity	27.066148049273036	30.28261155403636	262.51842105263165	16.872495170211405	16.76474536580524	16.700343249080564	14.168375073462663	525.0368421052633	17.05866960513576	13.994510832741133	13.057052615578396	21.933812881892738	16.57503260270117	291.6871345029241	12.896221760083042	13.9356533100911	9.245794392523365	11.557242990654206	10.16948128152033	11.307380870987348	11.557242990654208	8.405267629566698	9.21334535656902	13.695595167577107	7.692910692463585	9.171438703967958	9.89754584569113	9.245794392523365	9.245794392523365	5.602924011855482	5.598190871741985	13.360225999868858	7.42526763642411	7.4916281841910175	5.614915588924208	7.7568074739445745	7.144654919609085	5.264822133648594	7.6839781476318185	13.139426336485434	4.831526524056865	7.4916281841910175	7.336003848985829	3.8263778511938473	4.14010947757368	5.230187613953558	3.7820517654365875	12.925806173761108	3.8068909279474243	3.8102400248987895	4.487794475601917	5.927037051312814	4.52060942454504	3.5407845899642645	12.965589148972349	12.719020941765892	4.484339328307245	4.6923715761018245	4.858729193818104	5.625814866421005	3.7811429247515007	3.8817624619446334	3.1598242713266687	3.058627926887811	2.9606846630778225	3.782274549022568	2.8650381369171116	2.8811168447543523	3.2130509513924657	2.6189822077364457	2.6174053906283254	4.572907642974945	2.349022792867956	3.965058660879049	NaN
1.0E-5	2898.2173913043475	88.68565134138692	19.649228763626404	16.235532698165482	19.372881222590113	9.84686752647762	9.780408476914282	9.744105754181145	10.556255328443255	13.01062976145516	9.392635014215914	10.153141158170422	6.492888170071408	6.4865328493613825	8.277239663476324	6.052854023827273	4.868473629496339	6.554354380215682	4.864899637021038	6.086198989599999	5.725349121942231	4.857767371201107	5.1003944301494455	4.1257409747235885	4.786576421102981	4.583901446285526	4.367374726406954	4.037438097199898	3.603369764002671	3.4022848975621103	3.8219328304191653	3.238511580800738	3.532955353398156	3.7689179846312206	3.6273438733500774	3.2846053656581895	3.2722437104314603	3.0623923844485583	3.1634829373842366	2.8759309811381235	3.074387779091773	3.0240481714100858	2.428883685600554	2.8824237617326016	2.559204789103584	2.5501972150747214	2.7416795073700997	2.4182161352070546	2.6011046058993275	2.301658368636855	2.2967942883364167	2.5230939796836047	2.192497799121144	2.2763492607748574	2.1814958069543042	2.275567604954807	2.2735968010750227	2.386850638916682	2.271629407954782	2.1321569756734235	1.9126479113060404	2.023812946689984	2.107129972569648	1.976458978301115	2.015273233123532	1.9455376645359135	1.706136526069055	1.9615101230515717	1.9313857482208634	1.8891168010249475	1.8195077702714828	1.8905035006509072	1.5409657320872268	2.0113483201334375	1.8812838655474613	1.7140118581247539	1.651262664374876	1.812066209920765	1.5957467138012278	1.6806606455727138	1.593931512745042	1.396378263143176	1.8614932221555591	1.5228315768394678	1.32082777036048	1.4737678458099261	1.5384547639223567	1.513801561747957	1.4277669774156856	1.8323714972852978	1.3949117825090516	1.7564387991044934	1.4334095765722232	1.5193062660478658	1.8545210595212243	1.470465791511103	1.6863116317429077	1.3778190082727242	1.152354447321628	1.5080420115771147	NaN
0.99999	8694.652173913044	Infinity	8694.652173913044	Infinity	2625.1842105263163	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	364.2182118913906	875.0614035087721	375.0263157894737	656.2960526315792	Infinity	437.53070175438603	349.5745642594257	265.01505584157434	73.73905246133546	Infinity	27.066148049273036	30.28261155403636	262.51842105263165	16.872495170211405	16.76474536580524	16.700343249080564	14.168375073462663	525.0368421052633	17.05866960513576	13.994510832741133	13.057052615578396	21.933812881892738	16.57503260270117	291.6871345029241	12.896221760083042	13.9356533100911	9.245794392523365	11.557242990654206	10.16948128152033	11.307380870987348	11.557242990654208	8.405267629566698	9.21334535656902	13.695595167577107	7.692910692463585	9.171438703967958	9.89754584569113	9.245794392523365	9.245794392523365	5.602924011855482	5.598190871741985	13.360225999868858	7.42526763642411	7.4916281841910175	5.614915588924208	7.7568074739445745	7.144654919609085	5.264822133648594	7.6839781476318185	13.139426336485434	4.831526524056865	7.4916281841910175	7.336003848985829	3.8263778511938473	4.14010947757368	5.230187613953558	3.7820517654365875	12.925806173761108	3.8068909279474243	3.8102400248987895	4.487794475601917	5.927037051312814	4.52060942454504	3.5407845899642645	12.965589148972349	12.719020941765892	4.484339328307245	4.6923715761018245	4.858729193818104	5.625814866421005	3.7811429247515007	3.8817624619446334	3.1598242713266687	3.058627926887811	2.9606846630778225	3.782274549022568	2.8650381369171116	2.8811168447543523	3.2130509513924657	2.6189822077364457	2.6174053906283254	4.572907642974945	2.349022792867956	3.965058660879049	NaN
5.0E-5	2898.2173913043475	88.68565134138692	19.649228763626404	16.235532698165482	19.372881222590113	9.84686752647762	9.780408476914282	9.744105754181145	10.556255328443255	13.01062976145516	9.392635014215914	10.153141158170422	6.492888170071408	6.4865328493613825	8.277239663476324	6.052854023827273	4.868473629496339	6.554354380215682	4.864899637021038	6.086198989599999	5.725349121942231	4.857767371201107	5.1003944301494455	4.1257409747235885	4.786576421102981	4.583901446285526	4.367374726406954	4.037438097199898	3.603369764002671	3.4022848975621103	3.8219328304191653	3.238511580800738	3.532955353398156	3.7689179846312206	3.6273438733500774	3.2846053656581895	3.2722437104314603	3.0623923844485583	3.1634829373842366	2.8759309811381235	3.074387779091773	3.0240481714100858	2.428883685600554	2.8824237617326016	2.559204789103584	2.5501972150747214	2.7416795073700997	2.4182161352070546	2.6011046058993275	2.301658368636855	2.2967942883364167	2.5230939796836047	2.192497799121144	2.2763492607748574	2.1814958069543042	2.275567604954807	2.2735968010750227	2.386850638916682	2.271629407954782	2.1321569756734235	1.9126479113060404	2.023812946689984	2.107129972569648	1.976458978301115	2.015273233123532	1.9455376645359135	1.706136526069055	1.9615101230515717	1.9313857482208634	1.8891168010249475	1.8195077702714828	1.8905035006509072	1.5409657320872268	2.0113483201334375	1.8812838655474613	1.7140118581247539	1.651262664374876	1.812066209920765	1.5957467138012278	1.6806606455727138	1.593931512745042	1.396378263143176	1.8614932221555591	1.5228315768394678	1.32082777036048	1.4737678458099261	1.5384547639223567	1.513801561747957	1.4277669774156856	1.8323714972852978	1.3949117825090516	1.7564387991044934	1.4334095765722232	1.5193062660478658	1.8545210595212243	1.470465791511103	1.6863116317429077	1.3778190082727242	1.152354447321628	1.5080420115771147	NaN
0.99995	8694.652173913044	Infinity	8694.652173913044	Infinity	2625.1842105263163	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	364.2182118913906	875.0614035087721	375.0263157894737	656.2960526315792	Infinity	437.53070175438603	349.5745642594257	265.01505584157434	73.73905246133546	Infinity	27.066148049273036	30.28261155403636	262.51842105263165	16.872495170211405	16.76474536580524	16.700343249080564	14.168375073462663	525.0368421052633	17.05866960513576	13.994510832741133	13.057052615578396	21.933812881892738	16.57503260270117	291.6871345029241	12.896221760083042	13.9356533100911	9.245794392523365	11.557242990654206	10.16948128152033	11.307380870987348	11.557242990654208	8.405267629566698	9.21334535656902	13.695595167577107	7.692910692463585	9.171438703967958	9.89754584569113	9.245794392523365	9.245794392523365	5.602924011855482	5.598190871741985	13.360225999868858	7.42526763642411	7.4916281841910175	5.614915588924208	7.7568074739445745	7.144654919609085	5.264822133648594	7.6839781476318185	13.139426336485434	4.831526524056865	7.4916281841910175	7.336003848985829	3.8263778511938473	4.14010947757368	5.230187613953558	3.7820517654365875	12.925806173761108	3.8068909279474243	3.8102400248987895	4.487794475601917	5.927037051312814	4.52060942454504	3.5407845899642645	12.965589148972349	12.719020941765892	4.484339328307245	4.6923715761018245	4.858729193818104	5.625814866421005	3.7811429247515007	3.8817624619446334	3.1598242713266687	3.058627926887811	2.9606846630778225	3.782274549022568	2.8650381369171116	2.8811168447543523	3.2130509513924657	2.6189822077364457	2.6174053906283254	4.572907642974945	2.349022792867956	3.965058660879049	NaN
1.0E-4	2898.2173913043475	88.68565134138692	19.649228763626404	16.235532698165482	19.372881222590113	9.84686752647762	9.780408476914282	9.744105754181145	10.556255328443255	13.01062976145516	9.392635014215914	10.153141158170422	6.492888170071408	6.4865328493613825	8.277239663476324	6.052854023827273	4.868473629496339	6.554354380215682	4.864899637021038	6.086198989599999	5.725349121942231	4.857767371201107	5.1003944301494455	4.1257409747235885	4.786576421102981	4.583901446285526	4.367374726406954	4.037438097199898	3.603369764002671	3.4022848975621103	3.8219328304191653	3.238511580800738	3.532955353398156	3.7689179846312206	3.6273438733500774	3.2846053656581895	3.2722437104314603	3.0623923844485583	3.1634829373842366	2.8759309811381235	3.074387779091773	3.0240481714100858	2.428883685600554	2.8824237617326016	2.559204789103584	2.5501972150747214	2.7416795073700997	2.4182161352070546	2.6011046058993275	2.301658368636855	2.2967942883364167	2.5230939796836047	2.192497799121144	2.2763492607748574	2.1814958069543042	2.275567604954807	2.2735968010750227	2.386850638916682	2.271629407954782	2.1321569756734235	1.9126479113060404	2.023812946689984	2.107129972569648	1.976458978301115	2.015273233123532	1.9455376645359135	1.706136526069055	1.9615101230515717	1.9313857482208634	1.8891168010249475	1.8195077702714828	1.8905035006509072	1.5409657320872268	2.0113483201334375	1.8812838655474613	1.7140118581247539	1.651262664374876	1.812066209920765	1.5957467138012278	1.6806606455727138	1.593931512745042	1.396378263143176	1.8614932221555591	1.5228315768394678	1.32082777036048	1.4737678458099261	1.5384547639223567	1.513801561747957	1.4277669774156856	1.8323714972852978	1.3949117825090516	1.7564387991044934	1.4334095765722232	1.5193062660478658	1.8545210595212243	1.470465791511103	1.6863116317429077	1.3778190082727242	1.152354447321628	1.5080420115771147	NaN
0.9999	8694.652173913044	Infinity	8694.652173913044	Infinity	2625.1842105263163	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	364.2182118913906	875.0614035087721	375.0263157894737	656.2960526315792	Infinity	437.53070175438603	349.5745642594257	265.01505584157434	73.73905246133546	Infinity	27.066148049273036	30.28261155403636	262.51842105263165	16.872495170211405	16.76474536580524	16.700343249080564	14.168375073462663	525.0368421052633	17.05866960513576	13.994510832741133	13.057052615578396	21.933812881892738	16.57503260270117	291.6871345029241	12.896221760083042	13.9356533100911	9.245794392523365	11.557242990654206	10.16948128152033	11.307380870987348	11.557242990654208	8.405267629566698	9.21334535656902	13.695595167577107	7.692910692463585	9.171438703967958	9.89754584569113	9.245794392523365	9.245794392523365	5.602924011855482	5.598190871741985	13.360225999868858	7.42526763642411	7.4916281841910175	5.614915588924208	7.7568074739445745	7.144654919609085	5.264822133648594	7.6839781476318185	13.139426336485434	4.831526524056865	7.4916281841910175	7.336003848985829	3.8263778511938473	4.14010947757368	5.230187613953558	3.7820517654365875	12.925806173761108	3.8068909279474243	3.8102400248987895	4.487794475601917	5.927037051312814	4.52060942454504	3.5407845899642645	12.965589148972349	12.719020941765892	4.484339328307245	4.6923715761018245	4.858729193818104	5.625814866421005	3.7811429247515007	3.8817624619446334	3.1598242713266687	3.058627926887811	2.9606846630778225	3.782274549022568	2.8650381369171116	2.8811168447543523	3.2130509513924657	2.6189822077364457	2.6174053906283254	4.572907642974945	2.349022792867956	3.965058660879049	NaN
5.0E-4	2898.2173913043475	88.68565134138692	19.649228763626404	16.235532698165482	19.372881222590113	9.84686752647762	9.780408476914282	9.744105754181145	10.556255328443255	13.01062976145516	9.392635014215914	10.153141158170422	6.492888170071408	6.4865328493613825	8.277239663476324	6.052854023827273	4.868473629496339	6.554354380215682	4.864899637021038	6.086198989599999	5.725349121942231	4.857767371201107	5.1003944301494455	4.1257409747235885	4.786576421102981	4.583901446285526	4.367374726406954	4.037438097199898	3.603369764002671	3.4022848975621103	3.8219328304191653	3.238511580800738	3.532955353398156	3.7689179846312206	3.6273438733500774	3.2846053656581895	3.2722437104314603	3.0623923844485583	3.1634829373842366	2.8759309811381235	3.074387779091773	3.0240481714100858	2.428883685600554	2.8824237617326016	2.559204789103584	2.5501972150747214	2.7416795073700997	2.4182161352070546	2.6011046058993275	2.301658368636855	2.2967942883364167	2.5230939796836047	2.192497799121144	2.2763492607748574	2.1814958069543042	2.275567604954807	2.2735968010750227	2.386850638916682	2.271629407954782	2.1321569756734235	1.9126479113060404	2.023812946689984	2.107129972569648	1.976458978301115	2.015273233123532	1.9455376645359135	1.706136526069055	1.9615101230515717	1.9313857482208634	1.8891168010249475	1.8195077702714828	1.8905035006509072	1.5409657320872268	2.0113483201334375	1.8812838655474613	1.7140118581247539	1.651262664374876	1.812066209920765	1.5957467138012278	1.6806606455727138	1.593931512745042	1.396378263143176	1.8614932221555591	1.5228315768394678	1.32082777036048	1.4737678458099261	1.5384547639223567	1.513801561747957	1.4277669774156856	1.8323714972852978	1.3949117825090516	1.7564387991044934	1.4334095765722232	1.5193062660478658	1.8545210595212243	1.470465791511103	1.6863116317429077	1.3778190082727242	1.152354447321628	1.5080420115771147	NaN
